STATION,NAME,year,month,day,DAPR,DASF,MDPR,MDSF,PRCP,SN02,SN32,SNOW,SNWD,SX02,SX32,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT14,WT16,WT18
USC00097600,"ROME, GA US",1893,04,04,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,77,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
USC00097600,"ROME, GA US",1893,04,05,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,83,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,06,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,83,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,07,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,84,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,08,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,84,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,09,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,82,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,10,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,74,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,11,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,81,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,12,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,73,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,13,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA,NA,74,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
USC00097600,"ROME, GA US",1893,04,14,NA,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,75,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,15,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,62,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,16,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,67,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,17,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,68,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,18,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,75,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,19,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,68,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,20,NA,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA,66,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,21,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,67,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,22,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,68,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,23,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,61,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,24,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,72,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,25,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,72,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,26,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,78,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,27,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,78,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,28,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,70,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,29,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,81,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,04,30,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,84,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,05,01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,05,02,NA,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,66,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
USC00097600,"ROME, GA US",1893,05,03,NA,NA,NA,NA,2.49,NA,NA,NA,NA,NA,NA,65,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
USC00097600,"ROME, GA US",1893,05,04,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,72,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,05,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,05,06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,05,07,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,71,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,05,08,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,65,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,05,09,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,72,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,05,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,05,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,05,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,05,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,05,15,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,70,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
USC00097600,"ROME, GA US",1893,05,16,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,69,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,05,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
