incident_date,incident_time,FlightID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
07/03/21,430,SKW3669,E75L,7000,U90,Green,No,Tucson,Arizona
07/03/21,430,SNC1611,SH36,7000,HUF,Green,No,Terre Haute,Indiana
07/03/21,437,AAL689,B738,19000,ZAU,Blue,No,Aurora,Illinois
07/03/21,458,SWA1377,B737,Unk,ZOB,Green,No,Oberlin,Ohio
07/03/21,458,DAL2469,A319,20000,ZAU,Green,No,Aurora,Illinois
07/03/21,501,JBU566,A320,20000,ZAU,Green,No,Aurora,Illinois
07/03/21,502,SKW4120,375L,11000,BOI,Green,No,Boise,Idaho
07/03/21,527,N211TD,C172,1000,NCT,Green,No,Mather,California
07/03/21,545,GTI102,B763,8000,CVG,Green,No,Covington,Kentucky
07/03/21,601,SWA1159,B737,12500,SLC,Green,No,Salt Lake City,Utah
07/03/21,642,ABX105,B763,11000,CVG,Green,No,Covington,Kentucky
07/03/21,650,N2256S,C82,11000,ZTL,Green,No,Hampton,Georgia
07/03/21,651,ENY4100,E170,13000,ZDV,Green,No,Longmont,Colorado
07/03/21,810,SKW3399,E75L,6000,P80,Green,No,Portland,Oregon
07/03/21,935,N915CT,FDCT,4000,HUF,Green,No,Terre Haute,Indiana
07/04/21,25,JBU322,E190,7000,ZSU,Green,No,San Juan,Puerto Rico
07/04/21,139,LN135WL,EC35,1500,ROA,Red,No,Roanoke,Virginia
07/04/21,139,SSJ75,LJ75,1500,DTS,Green,No,Destin,Florida
07/04/21,205,SWA1236,B737,24000,ZMA,Green,No,Melbourne,Florida
07/04/21,208,RPA5766,E75S,1500,AVL,Green,No,Asheville,North Carolina
07/04/21,209,EDV5089,CRJ7,3000,ZOB,Green,No,Oberlin,Ohio
07/04/21,224,N7980E,C150,2400,C90,Green,No,Elgin,Illinois
07/04/21,225,SWA3311,B738,9000,PHL,Green,No,Philadelphia,Pennsylvania
07/04/21,235,SKW5362,E75L,16000,D21,Blue,No,Detroit,Michigan
07/04/21,235,N96180,C172,4500,C90,Green,No,Elgin,Illinois
07/04/21,247,N727MZ,DA20,2200,AZO,Green,No,Kalamazoo,Michigan
07/04/21,249,SWA4711,B737,11000,ZAU,Green,No,Aurora,Illinois
07/04/21,259,N1173X,C172,2500,CAE,Green,No,Columbia,South Carolina
07/04/21,300,UAL367,B739,11000,D01,Green,No,Denver,Colorado
07/04/21,309,SKW5428,E75L,13500,ZAU,Green,No,Aurora,Illinois
07/04/21,316,SWA5082,B737,14000,I90,Green,No,Houston,Texas
07/04/21,333,AAL1618,B738,31000,ZFW,Green,No,Fort Worth,Texas
07/04/21,347,SWA4950,B737,14000,JCF,Green,No,Edwards AFB,California
07/04/21,356,JIA5163,CRJ9,1500,MDT,Green,No,Harrisburg,Pennsylvania
07/04/21,401,AAL2597,B737,14000,JCF,Green,No,Edwards AFB,California
07/04/21,415,SKW3063,CRJ7,12500,COS,Green,No,Colorado Springs,Colorado
07/04/21,418,SKW5826,E75L,12000,D01,Green,No,Denver,Colorado
07/04/21,434,SWA3791,B737,16000,ZDC,Blue,No,Leesburg,Virginia
07/04/21,443,FDX5035,MD11,2000,IND,Green,No,Indianapolis,Indiana
07/04/21,453,SWA5671,B737,2500,C90,Green,No,Elgin,Illinois
07/04/21,455,ENY3622,E170,18000,DSM,Green,No,Des Moines,Iowa
07/04/21,515,SWA1898,B737,11000,FAT,Green,No,Fresno,California
07/04/21,553,N534GM,PC12,8500,SLC,Green,No,Salt Lake City,Utah
07/04/21,555,N61891,C172,5900,GPI,Green,No,Kalispell,Montana
07/04/21,600,ASA135,B739,20000,ZSE,Green,No,Auburn,Washington
07/04/21,607,GTI3734,B767,20000,NCT,Green,No,Mather,California
07/04/21,657,N108KN,LJ45,5000,L30,Green,No,Las Vegas,Nevada
07/04/21,657,SWA2194,B38M,4500,L30,Green,No,Las Vegas,Nevada
07/04/21,815,N157LG,A170,4300,SCT,Green,No,San Diego,California
07/05/21,33,JBU261,A321,2000,ZSU,Green,No,San Juan,Puerto Rico
07/05/21,112,UAL542,B737,3000,N90,Green,No,Westbury,New York
07/05/21,140,N223BT,C182,2500,A80,Green,No,Peachtree City,Georgia
07/05/21,145,RPA3587,E75L,33000,ZBW,Green,No,Nashua,New Hampshire
07/05/21,200,N2880G,CH7A,2500,RDU,Green,No,Raleigh/Durham,North Carolina
07/05/21,203,SWA2132,B737,39000,ZTL,Green,No,Hampton,Georgia
07/05/21,208,N223GM,SR22,5500,MDT,Green,No,Harrisburg,Pennsylvania
07/05/21,209,SWA2859,B738,10000,F11,Green,No,Orlando,Florida
07/05/21,215,PDT6122,E145,5000,ELM,Green,No,Elmira/Corning,New York
07/05/21,230,JIA5651,CRJ7,4000,BUF,Green,No,Buffalo,New York
07/05/21,234,N6086G,C172,2500,PHL,Green,No,Philadelphia,Pennsylvania
07/05/21,245,N165RA,CH7B,1000,BRO,Green,No,Brownsville,Texas
07/05/21,257,SWA3072,B737,10000,ZNY,Blue,No,Ronkonkoma,New York
07/05/21,300,N714FW,C150,1700,FTW,Green,No,Fort Wayne,Indiana
07/05/21,305,AAL1834,B737,1800,MIA,Green,No,Miami,Florida
07/05/21,306,SWA4241,B738,11000,I90,Blue,No,Houston,Texas
07/05/21,330,N1297F,C172,7500,D01,Yellow,No,Denver,Colorado
07/05/21,338,SKW3606,E75L,6000,SLC,Green,No,Salt Lake City,Utah
07/05/21,350,N1551S,P28A,2000,ZMP,Green,No,Dodge Center,Minnesota
07/05/21,407,SWA2704,B737,3200,LAS,Green,No,Las Vegas,Nevada
07/05/21,412,N9272B,C175,7000,D01,Purple,No,Denver,Colorado
07/05/21,413,NKS59,A321,10000,EWR,Green,No,Newark,New Jersey
07/05/21,415,LTA79,DA40,2000,IND,Green,No,Indianapolis,Indiana
07/05/21,433,FFT2154,A320,9000,P50,Green,No,Phoenix,Arizona
07/05/21,500,N2291C,C172,9000,NCT,Green And Red,No,Mather,California
07/05/21,500,N378DB,FA20,5000,T75,Green,No,St. Charles,Missouri
07/05/21,545,ASA835,B737,12000,P80,Blue,No,Portland,Oregon
07/05/21,554,SKW3475,E75L,6500,SLC,Green,No,Salt Lake City,Utah
07/05/21,605,ASA800,B737,4000,P80,Green,No,Portland,Oregon
07/05/21,630,N62407,C172,3500,P80,Green,No,Portland,Oregon
07/05/21,630,N8292X,C172,8000,P80,Green,No,Portland,Oregon
07/05/21,654,N515TW,PC12,13500,ZOA,Green,No,Fremont,California
07/05/21,738,SWA4755,B737,5500,GEG,Green,No,Spokane ,Washington
07/05/21,833,LF33,A119,3500,GEG,Green,No,Spokane ,Washington
07/05/21,1117,MEDFLT5,EC45,1000,LWM,Green,No,Lawrence,Massachusetts
07/06/21,54,LN271SM,PC12,3000,ZLC,Blue,No,Salt Lake City,Utah
07/06/21,117,MEDFLGHT5,HELO,1000,LWM,Green,No,Lawrence,Massachusetts
07/06/21,208,N807N,E55P,12000,JAX,Green,No,Jacksonville,Florida
07/06/21,215,EDV5324,CRJ7,12000,CHA,Green,No,Chattanooga,Tennessee
07/06/21,320,DAL907,B739,37000,ZMA,Green,No,Melbourne,Florida
07/06/21,322,PDT6237,E145,2500,MDT,Green,No,Harrisburg,Pennsylvania
07/06/21,339,SWA1826,A306,15000,ZJX,Green,No,Hillard,Florida
07/06/21,431,SWA1196,B737,2000,LAX,Green,No,Los Angeles,California
07/06/21,431,JBU1573,A321,2000,LAX,Green,No,Los Angeles,California
07/06/21,433,AAL2715,A321,2000,LAX,Green,No,Los Angeles,California
07/06/21,502,N227WC,C172,600,SNA,Purple,No,Santa Ana,California
07/06/21,518,SKW3853,E75L,7000,MKE,Blue,No,Milwaukee,Wisconsin
07/06/21,518,FFT1111,A20N,14000,ZJX,Green,No,Hillard,Florida
07/06/21,524,SWA807,B737,6000,C90,Green,No,Elgin,Illinois
07/06/21,555,UAL1225,B738,34000,ZLC,Red,No,Salt Lake City,Utah
07/06/21,600,AAL344,A321,9000,SLC,Green,No,Salt Lake City,Utah
07/06/21,602,SWA2236,B737,12000,D01,Green,No,Denver,Colorado
07/06/21,626,N6869T,C172,6000,SLC,Green,No,Salt Lake City,Utah
07/06/21,901,SO9,HELO,2000,TPA,Green,No,Tampa,Florida
07/07/21,23,DAL2427,B712,17100,ZOB,Purple And Red,No,Oberlin,Ohio
07/07/21,100,N4598M,BE35,2200,ROA,Blue,No,Roanoke,Virginia
07/07/21,213,ANGEL6,B06,8500,FLG,Green,No,Flagstaff,Arizona
07/07/21,234,ENY3716,E170,31000,ZME,Blue,No,Memphis,Tennessee
07/07/21,236,MNTNA36,T44,1000,VCT,Blue,No,Victoria,Texas
07/07/21,300,FDX1309,B763,30000,ZME,Green,No,Memphis,Tennessee
07/07/21,303,LBQ825,PC12,5000,CLT,Blue,No,Charlotte,North Carolina
07/07/21,309,MTU95,DA40,5500,ZME,Red,No,Memphis,Tennessee
07/07/21,310,ENY4402,E145,4800,I90,Green,No,Houston,Texas
07/07/21,341,N204BE,C172,4500,PIT,Green,No,Pittsburgh,Pennsylvania
07/07/21,348,SWA2747,B738,11000,PWM,Green,No,Portland,Maine
07/07/21,457,CHP31,GA8,5500,NCT,Green,No,Mather,California
07/07/21,457,LBQ611,PC12,3500,SAN,Green,No,San Diego,California
07/07/21,558,LN750BA,C56X,16000,ZAU,Green,No,Aurora,Illinois
07/07/21,605,N694SC,C172,6000,ZSE,Green,No,Auburn,Washington
07/07/21,605,SWA3155,B737,2000,LAX,Green,No,Los Angeles,California
07/07/21,613,QXE2297,DH8D,11000,ZSE,Green,No,Auburn,Washington
07/07/21,614,UPS857,A306,15800,ZID,Green,No,Indianapolis,Indiana
07/07/21,707,SKW3565,E75L,12000,TSOC,Blue,No,Herndon,Virginia
07/07/21,820,SWORD90,P80,34000,ZSE,Green,No,Auburn,Washington
07/07/21,1157,FDX1417,A306,10500,JCF,Green,No,Edwards AFB,California
07/08/21,148,N52332,C172,3000,BTV,Blue,No,Burlington,Vermont
07/08/21,200,N305KD,SR22,3000,LAF,Blue,No,Lafayette,Indiana
07/08/21,225,N65447,C172,1000,GPT,Green,No,Gulfport,Mississippi
07/08/21,230,BYA229,E120,3000,MSP,Green,No,Minneapolis,Minnesota
07/08/21,251,MVK49,P28A,5000,ZMP,Green,No,Dodge Center,Minnesota
07/08/21,313,STALK42,C30J,6100,ABQ,Green,No,Albuquerque,New Mexico
07/08/21,313,N488BW,SR22T,8000,ZID,Blue,No,Indianapolis,Indiana
07/08/21,334,JIA5333,CRJ9,3000,CLT,Green,No,Charlotte,North Carolina
07/08/21,345,NZAMD4,EC35,2300,BTR,Green,No,Baton Rouge,Louisiana
07/08/21,400,N9560V,C172,5000,NCT,Green,No,Mather,California
07/08/21,415,FS353R,C172,4500,ZKC,Green,No,Olathe,Kansas
07/08/21,422,LBQ611,PC12,6000,SAT,Green,No,San Antonio,Texas
07/08/21,432,N6869T,C172,6000,SLC,Green,No,Salt Lake City,Utah
07/08/21,436,NDU94T,PA44,15000,ZMP,Blue,No,Dodge Center,Minnesota
07/08/21,529,SKW4233,CRJ2,11000,SLC,Green,No,Salt Lake City,Utah
07/08/21,531,ATN3496,B763,10000,LAX,Green,No,Los Angeles,California
07/08/21,600,DAL2222,B738,14000,ZSE,Blue,No,Auburn,Washington
07/08/21,619,ASA1490,B739,10000,BNA,Green,No,Nashville,Tennessee
07/08/21,637,N444CR,R22,5550,S46,Green,No,Burien,Washington
07/08/21,1118,SMKY40,C206,1600,BFI,Green,No,Seattle,Washington
07/09/21,143,FDY247,,Unk,PCT,Green,No,Warrenton,Virginia
07/09/21,150,N6265T,C172,3000,C90,Green,No,Elgin,Illinois
07/09/21,155,STGRY57,BE9L,2000,CRP,Green,No,Corpus Christi,Texas
07/09/21,211,N6339T,C82T,4000,AVP,Green,No,Wilkes-Barre/Scranton,Pennsylvania
07/09/21,215,ASH6063,E175,4000,CRP,Green,No,Corpus Christi,Texas
07/09/21,225,N737TY,C172,Unk,WOC,Green,No,Washington,District of Columbia
07/09/21,252,UAL561,B737,6000,N90,Green,No,Westbury,New York
07/09/21,310,N278AG,PA44,4000,ABI,Green,No,Abilene,Texas
07/09/21,312,RPA5842,E75S,7200,MDT,Green,No,Harrisburg,Pennsylvania
07/09/21,317,SKW5912,E75L,12000,D01,Green,No,Denver,Colorado
07/09/21,340,UPS1119,B752,1500,PHL,Green,No,Philadelphia,Pennsylvania
07/09/21,355,SKW2722,CRJ9,5500,M98,Green,No,Minneapolis,Minnesota
07/09/21,402,NDU87,P28A,5500,FAR,Green,No,Fargo ,North Dakota
07/09/21,407,NDU73,P28A,1800,WOC,Green,No,Washington,District of Columbia
07/09/21,420,FDX1307,B763,10000,ZME,Green,No,Memphis,Tennessee
07/09/21,427,UAL2258,A320,1200,BWI,Green,No,Baltimore,Maryland
07/09/21,436,QXE2554,E75L,31000,ZOA,Green,No,Fremont,California
07/09/21,450,N452SM,C172,3500,BFL,Green,No,Bakersfield,California
07/09/21,517,LN213AL,PC12,4900,ZSE,Green,No,Auburn,Washington
07/09/21,520,QXE2350,E75L,4500,ZSE,Green,No,Auburn,Washington
07/09/21,545,FDX2628,B767,17000,D01,Green,No,Denver,Colorado
07/09/21,910,N950MP,GLEX,11000,JCF,Green,No,Edwards AFB,California
07/09/21,910,DAL940,A321,35000,ZFW,Green,No,Fort Worth,Texas
07/10/21,125,JBU664,E190,3000,N90,Green,No,Westbury,New York
07/10/21,140,AAL2141,A319,16000,ZDC,Green,No,Leesburg,Virginia
07/10/21,200,ENY3676,E170,2500,CVG,Green,No,Covington,Kentucky
07/10/21,200,JUS196,DC91,3000,ZHU,Green,No,Houston,Texas
07/10/21,217,ENY3735,E145,10000,SBN,Green,No,South Bend,Indiana
07/10/21,247,RPA4677,E75S,3000,PCT,Green,No,Warrenton,Virginia
07/10/21,251,RPA4634,E75S,25000,IND,Green,No,Indianapolis,Indiana
07/10/21,252,RPA3566,E170,11000,IND,Green,No,Indianapolis,Indiana
07/10/21,300,ASH6084,E75L,1500,IAH,Green,No,Houston,Texas
07/10/21,305,SKW5450,E75L,10000,CHS,Green,No,Charleston ,South Carolina
07/10/21,310,SWA1022,B737,7000,C90,Green,No,Elgin,Illinois
07/10/21,320,DAL2729,B752,12000,RDU,Green,No,Raleigh/Durham,North Carolina
07/10/21,321,RCH805,C17,26000,ZBW,Green,No,Nashua,New Hampshire
07/10/21,323,SWA1590,B737,32000,ZFW,Green,No,Fort Worth,Texas
07/10/21,328,UAL1208,B737,19000,ZAU,Green,No,Aurora,Illinois
07/10/21,342,BTQ496,PC12,23000,ZFW,Green,No,Fort Worth,Texas
07/10/21,407,JIA5300,CRJ9,6000,CVG,Green,No,Covington,Kentucky
07/10/21,423,N473CA,C172,3000,BFL,Green,No,Bakersfield,California
07/10/21,426,N9VB,S22T,1900,OAK,Green,No,Oakland,California
07/10/21,430,N93MP,HELO,2500,ZKC,Green,No,Olathe,Kansas
07/10/21,503,SWA1662,B28M,3700,NCT,Green,No,Mather,California
07/10/21,509,JBU1569,A320,1200,LAX,Green,No,Los Angeles,California
07/10/21,550,N5968J,C172,6500,SLC,Green,No,Salt Lake City,Utah
07/10/21,600,SWA842,B737,5000,MCI,Green,No,Kansas City,Missouri
07/10/21,608,FDX1234,MD11,26000,ZME,Green,No,Memphis,Tennessee
07/10/21,619,HAL553,B712,10000,LIH,Green,No,Lihue,Hawaii
07/10/21,820,PKW914,SW4,12000,D21,Green,No,Detroit,Michigan
07/11/21,55,AAL2317,B738,700,STX,Green,No,Saint Croix,Virgin Islands
07/11/21,115,UAL1668,B738,1200,MCO,Green,No,Orlando,Florida
07/11/21,148,RPA5703,E75S,10000,BUF,Blue,No,Buffalo,New York
07/11/21,211,N172BW,C172,1000,I90,Green,No,Houston,Texas
07/11/21,220,CNS794,PC12,7500,A90,Green,No,Merrimack,New Hampshire
07/11/21,225,FDX986,A306,4000,IND,Green,No,Indianapolis,Indiana
07/11/21,258,AWI3968,CRJ2,11500,ZOB,Green,No,Oberlin,Ohio
07/11/21,258,DAL750,B712,11100,ZOB,Green,No,Oberlin,Ohio
07/11/21,320,N222UM,C150,10500,D21,Green,No,Detroit,Michigan
07/11/21,323,N517PT,SR20,4000,C90,Green,No,Elgin,Illinois
07/11/21,330,SKW4245,CRJ2,20000,ZMP,Green,No,Dodge Center,Minnesota
07/11/21,335,SWA3772,B738,11500,D01,Green,No,Denver,Colorado
07/11/21,354,AAL1582,B738,4000,MCI,Green,No,Kansas City,Missouri
07/11/21,355,N414DK,C310,2400,VGT,Green,No,Las Vegas,Nevada
07/11/21,411,RB96,HELO,3000,LAS,Green,No,Las Vegas,Nevada
07/11/21,433,N13HF,S76,2000,LGA,Green,No,New York,New York
07/11/21,445,JBU102,E190,8000,BUF,Purple,No,Buffalo,New York
07/11/21,447,FFT2015,A321,8000,L30,Green,No,Las Vegas,Nevada
07/11/21,450,ENY4152,E170,1500,ZOA,Green,No,Fremont,California
07/11/21,519,AAY718,A319,7000,NCT,Green,No,Mather,California
07/11/21,551,SKW3115,CRJ7,6700,BFL,Green,No,Bakersfield,California
07/11/21,552,VOI916,A20N,4000,SCT,Green,No,San Diego,California
07/11/21,613,DAL2678,A320,5500,BIL,Blue,No,Billings,Montana
07/11/21,625,LN445SL,B407,2000,FAT,Green,No,Fresno,California
07/11/21,636,QXE2086,DH8D,6000,ZSE,Green,No,Auburn,Washington
07/11/21,637,N442KP,HELO,6000,SLC,Green,No,Salt Lake City,Utah
07/11/21,640,SKW3672,E75L,27000,ZSE,Green,No,Auburn,Washington
07/11/21,655,LN895CR,PC12,17000,ZJX,Green,No,Hillard,Florida
07/11/21,742,LN266RD,BE9L,6800,ABQ,Green,No,Albuquerque,New Mexico
07/11/21,902,LN43MF,LJ35,6100,SLC,Green,No,Salt Lake City,Utah
07/12/21,135,AAL955,B738,15000,ZMA,Green,No,Melbourne,Florida
07/12/21,135,NKS2832,A320,7000,MYR,Green,No,Myrtle Beach,South Carolina
07/12/21,230,ENY3690,E170,11000,CVG,Green,No,Covington,Kentucky
07/12/21,232,SKW5144,CRJ2,6000,ZME,Green,No,Memphis,Tennessee
07/12/21,235,N8533M,BE36,2500,MFE,Green,No,Mc Allen,Texas
07/12/21,236,PDT6122,E145,1800,ELM,Green,No,Elmira/Corning,New York
07/12/21,253,EJA639,C680,1600,DAL,Green,No,Dallas ,Texas
07/12/21,321,SKW4143,E75L,20000,ZAB,Green,No,Albuquerque,New Mexico
07/12/21,442,FOXX1,HELO,800,PCT,Green,No,Warrenton,Virginia
07/12/21,545,EMD4,BE9L,2500,MKC,Green,No,Kansas City,Missouri
07/12/21,553,DAL833,B752,1500,P80,Green,No,Portland,Oregon
07/12/21,558,JTL25,C56X,10000,BNA,Green,No,Nashville,Tennessee
07/12/21,611,N297SU,HELO,6000,SLC,Green,No,Salt Lake City,Utah
07/12/21,612,SKW3360,E75L,6500,P80,Blue,No,Portland,Oregon
07/12/21,630,AAY1993,A320,16000,ZJX,Green,No,Hillard,Florida
07/12/21,725,N336LA,BE9L,7000,ZSE,Green,No,Auburn,Washington
07/12/21,1130,RDS809,B732,2500,HCF,Green,No,Honolulu,Hawaii
07/13/21,116,DAL1474,A321,1800,BOS,Green,No,Boston,Massachusetts
07/13/21,240,FDX1625,B763,9500,ELP,Green,No,El Paso,Texas
07/13/21,317,UPS1365,A306,18000,ZJX,Green,No,Hillard,Florida
07/13/21,321,KII430,B722,8000,ZOB,Blue And Purple,No,Oberlin,Ohio
07/13/21,330,UPS775,A306,26000,ZFW,Green,No,Fort Worth,Texas
07/13/21,333,DAL2200,A321,11500,TPA,Green,No,Tampa,Florida
07/13/21,338,UPS705,B752,6000,SDF,Green,No,Louisville,Kentucky
07/13/21,347,N24331,C172,3500,ZKC,Blue,No,Olathe,Kansas
07/13/21,349,MDS211,SW3,6500,ELP,Green,No,El Paso,Texas
07/13/21,349,AJT115,B767,37000,ZFW,Green,No,Fort Worth,Texas
07/13/21,350,DAL622,A321,1800,LAX,Green,No,Los Angeles,California
07/13/21,405,FDX1266,A306,10000,ZME,Green,No,Memphis,Tennessee
07/13/21,420,FDX1200,B767,11000,ZME,Green,No,Memphis,Tennessee
07/13/21,422,CKS9828,B744,10000,SCT,Green,No,San Diego,California
07/13/21,425,N399WS,BE9L,10000,ABQ,Blue,No,Albuquerque,New Mexico
07/13/21,425,N734CB,BE9L,11000,ABQ,Green,No,Albuquerque,New Mexico
07/13/21,433,FDX1362,B752,10300,M03,Green,No,Memphis,Tennessee
07/13/21,438,FDX1260,A306,10300,M03,Green,No,Memphis,Tennessee
07/13/21,450,N492DS,DA40,6000,SLC,Green,No,Salt Lake City,Utah
07/13/21,451,N118UV,DA40,6500,SLC,Green,No,Salt Lake City,Utah
07/13/21,455,ENY3785,E170,12700,M03,Green,No,Memphis,Tennessee
07/13/21,459,FDX1204,B767,10000,M03,Green,No,Memphis,Tennessee
07/13/21,610,ENY4080,E170,8000,ZTL,Blue,No,Hampton,Georgia
07/13/21,635,SKW3759,E75S,8000,EUG,Green,No,Eugene,Oregon
07/13/21,655,N242ML,C525,3900,ZTL,Green,No,Hampton,Georgia
07/13/21,720,N524MT,EC35,2000,ZME,Green,No,Memphis,Tennessee
07/13/21,725,NKS1069,A320,1800,LAX,Green,No,Los Angeles,California
07/13/21,819,JBU2886,A321,2300,LAX,Green,No,Los Angeles,California
07/13/21,915,UPS890,B757,10000,ABQ,Blue,No,Albuquerque,New Mexico
07/13/21,1040,AM14,HELO,5900,SLC,Green,No,Salt Lake City,Utah
07/14/21,130,GTI8089,B744,12000,PCT,Green,No,Warrenton,Virginia
07/14/21,150,LBQ791,BE58,3000,HTS,Blue,No,Huntington,West Virginia
07/14/21,150,SLAYR31,PC12,12000,P31,Green,No,Pensacola,Florida
07/14/21,201,UPS1375,A306,14000,ZID,Green,No,Indianapolis,Indiana
07/14/21,205,UAL536,B737,29000,ZJX,Green,No,Hillard,Florida
07/14/21,228,N90805,C172,7500,GSO,Purple,No,Greensboro,North Carolina
07/14/21,236,N475TA,PA28,6000,ZTL,Green,No,Hampton,Georgia
07/14/21,250,ERU454,C172,2000,DAB,Green,No,Daytona Beach,Florida
07/14/21,300,EDV5344,CRJ9,16000,ZJX,Green,No,Hillard,Florida
07/14/21,308,SKW5467,E75L,28000,ZAB,Green,No,Albuquerque,New Mexico
07/14/21,332,OUA6,P28A,2000,OKC,Green,No,Oklahoma City,Oklahoma
07/14/21,342,DAL1171,A321,10000,M03,Green,No,Memphis,Tennessee
07/14/21,352,FDX1210,MD11,10000,M03,Green,No,Memphis,Tennessee
07/14/21,354,FDX1235,B763,10000,M03,Green,No,Memphis,Tennessee
07/14/21,356,FDX1291,A306,10000,M03,Green,No,Memphis,Tennessee
07/14/21,402,FDX1361,A306,10000,M03,Green,No,Memphis,Tennessee
07/14/21,405,FDX1276,B763,10000,M03,Green,No,Memphis,Tennessee
07/14/21,409,FDX1217,B763,10000,M03,Green,No,Memphis,Tennessee
07/14/21,410,XOJ550,CL30,4000,SCT,Green,No,San Diego,California
07/14/21,411,N561D,C172,7000,ZAU,Unk,No,Aurora,Illinois
07/14/21,420,FDX1316,B752,10000,M03,Green,No,Memphis,Tennessee
07/14/21,424,SWA1654,B737,5500,MCO,Green,No,Orlando,Florida
07/14/21,437,SVL3,C25B,4000,C90,Green,No,Elgin,Illinois
07/14/21,445,ASA104,B737,6700,S46,Green,No,Burien,Washington
07/14/21,534,GTI9563,B744,24000,ZME,Green,No,Memphis,Tennessee
07/14/21,640,FLC70,BE30,6700,D01,Purple,No,Denver,Colorado
07/14/21,1231,DAL1010,B739,4000,PIT,Green,No,Pittsburgh,Pennsylvania
07/15/21,129,N8924S,C150,3500,MDT,Green,No,Harrisburg,Pennsylvania
07/15/21,150,DAL2484,B739,11000,ZTL,Green,No,Hampton,Georgia
07/15/21,204,SKW5590,CRJ2,1500,IAH,Green,No,Houston,Texas
07/15/21,207,N475TA,PA28,3000,GSP,Blue,No,Greer,South Carolina
07/15/21,217,SPTN706,H60,1000,JAX,Green,No,Jacksonville,Florida
07/15/21,220,SWEDE21,F35,2000,NBC,Green,No,Beaufort,South Carolina
07/15/21,235,AIR1,HELO,1300,STL,Green,No,St. Louis,Missouri
07/15/21,240,AAL1727,B738,3000,N90,Green,No,Westbury,New York
07/15/21,245,OSU35,C172,3500,CLE,Green,No,Cleveland,Ohio
07/15/21,250,SWA5123,B738,13000,ZBW,Green,No,Nashua,New Hampshire
07/15/21,258,EDV5218,CRJ9,6000,ICT,Green,No,Wichita,Kansas
07/15/21,320,ARCUS07,T38,4000,ZFW,Green,No,Fort Worth,Texas
07/15/21,335,SWA50,B738,7200,ELP,Green,No,El Paso,Texas
07/15/21,400,N8182E,C172,6000,ELP,Green,No,El Paso,Texas
07/15/21,408,SWA3529,B737,2100,LAX,Green,No,Los Angeles,California
07/15/21,409,N4318Y,P28A,3000,SCT,Green,No,San Diego,California
07/15/21,415,RCH8266,C17,9500,CHS,Blue,No,Charleston ,South Carolina
07/15/21,420,QXE2554,E75L,8000,NCT,Green,No,Mather,California
07/15/21,425,PD2,HELO,1600,ABQ,Blue,No,Albuquerque,New Mexico
07/15/21,428,SKW3457,E75L,11000,SLC,Green,No,Salt Lake City,Utah
07/15/21,430,AAL2879,B738,11000,SLC,Green,No,Salt Lake City,Utah
07/15/21,432,N30265,C172,4500,SCT,Green,No,San Diego,California
07/15/21,521,SWA820,B737,9000,NCT,Green,No,Mather,California
07/15/21,531,UPS959,B763,9000,SDF,Green,No,Louisville,Kentucky
07/15/21,542,N33001,P28A,1500,NCT,Green,No,Mather,California
07/15/21,607,HAL542,B717,600,ITO,Blue,No,Hilo,Hawaii
07/15/21,628,HAL9,A332,8500,HCF,Purple,No,Honolulu,Hawaii
07/15/21,646,UAL1684,B738,2000,LIH,Red,No,Lihue,Hawaii
07/15/21,722,UPS704,B752,36000,ZME,Green,No,Memphis,Tennessee
07/15/21,735,AAL446,A321,10000,NCT,Green,No,Mather,California
07/15/21,739,AAH550,B733,1800,ITO,Blue,No,Hilo,Hawaii
07/15/21,848,PD1,HELO,1000,FAT,Green,No,Fresno,California
07/15/21,900,FDX1078,B752,11000,ZJX,Green,No,Hillard,Florida
07/15/21,910,LN452MT,EC35,2500,CHS,Blue,No,Charleston ,South Carolina
07/16/21,22,C2318,CN35,10500,ZSU,Green,No,San Juan,Puerto Rico
07/16/21,42,FLINT22,B350,4500,ZSU,Green,No,San Juan,Puerto Rico
07/16/21,137,N144PW,C172,2300,CLT,Green,No,Charlotte,North Carolina
07/16/21,147,N475TA,PA28,3000,GSP,Green,No,Greer,South Carolina
07/16/21,206,SCX8181,B737,4000,GPT,Green,No,Gulfport,Mississippi
07/16/21,210,RPA4728,E75S,32000,ZID,Green,No,Indianapolis,Indiana
07/16/21,230,LTHL229,T45,4000,CRP,Green,No,Corpus Christi,Texas
07/16/21,240,UCA4931,E145,11000,SHV,Green,No,Shreveport,Louisiana
07/16/21,240,JUS831,MD83,4500,LRD,Green,No,Laredo,Texas
07/16/21,250,MNTNA33,BE9L,3700,CRP,Green,No,Corpus Christi,Texas
07/16/21,250,N79PA,PA28,4500,RDU,Green,No,Raleigh/Durham,North Carolina
07/16/21,315,UAL1264,B737,21000,ZDC,White,No,Leesburg,Virginia
07/16/21,329,FDX1310,B763,17000,ZME,Green,No,Memphis,Tennessee
07/16/21,357,SWA2219,B737,1500,LGB,Green,No,Long Beach,California
07/16/21,358,JSX104,E135,10000,JCF,Green,No,Edwards AFB,California
07/16/21,405,SKW5365,E75L,8000,M98,Green,No,Minneapolis,Minnesota
07/16/21,430,SWA5941,B737,11000,JCF,Green,No,Edwards AFB,California
07/16/21,432,ASA419,B739,4000,NCT,Blue,No,Mather,California
