incident_date,Incident Time,FlightID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
01/13/22,2323,UCA4272,E145,5200,GSP,Green,No,Greer,South Carolina
01/13/22,2351,PAT23,HELO,1200,DCA,Green,No,Washington,District of Columbia
01/14/22,17,TETON33,C130,22000,ZME,Green,No,Memphis,Tennessee
01/14/22,100,N682RS,C650,4000,RSW,Green,No,Fort Myers,Florida
01/14/22,100,N810FS,C172,4500,RSW,Green,No,Fort Myers,Florida
01/14/22,112,BLZR293,HAWK,2000,I90,Blue,No,Houston,Texas
01/14/22,113,UPS2296,A306,7000,CAE,Green,No,Columbia,South Carolina
01/14/22,135,N97058,C182,4000,NIP,Green,No,Jacksonville,Florida
01/14/22,146,FDY449,C208,9000,ZFW,Green,No,Fort Worth,Texas
01/14/22,150,N375MT,S22T,6500,ZME,Green,No,Memphis,Tennessee
01/14/22,209,N342BL,C56X,9000,D01,Green,No,Denver,Colorado
01/14/22,212,AAL1857,B738,6000,D10,Green,No,Dallas-Fort Worth,Texas
01/14/22,225,REH002,EC35,1000,SCK,Blue,No,Stockton,California
01/14/22,245,ASA1045,A320,2500,SEA,Green,No,Seattle,Washington
01/14/22,250,UPS797,A306,9000,ELP,Green,No,El Paso,Texas
01/14/22,317,SWA3015,B737,1200,SNA,Green,No,Santa Ana,California
01/14/22,323,DAL866,B738,11000,S56,Green,No,Salt Lake City,Utah
01/14/22,330,ASA190,B739,19000,NCT,Green,No,Mather,California
01/14/22,333,,,Unk,SBA,Green,No,Santa Barbara,California
01/14/22,336,AWI3774,CRJ2,3200,DLH,Green,No,Duluth,Minnesota
01/14/22,345,SWA4397,B737,4000,N90,Green,No,Westbury,New York
01/14/22,346,UAL523,B752,18000,NCT,Green,No,Mather,California
01/14/22,400,FFT800,A20N,2000,PHL,Green,No,Philadelphia,Pennsylvania
01/14/22,420,ENY3795,E145,11000,ZFW,Green,No,Fort Worth,Texas
01/14/22,425,RPA3472,E170,7500,IND,Green,No,Indianapolis,Indiana
01/14/22,430,SWA5431,B737,13000,P50,Green,No,Phoenix,Arizona
01/14/22,453,ASA773,B739,3700,SAN,Green,No,San Diego,California
01/14/22,510,FDX1343,A306,4000,M03,Blue,No,Memphis,Tennessee
01/14/22,518,DAL1118,B752,10000,S46,Green,No,Burien,Washington
01/14/22,550,ASA574,B739,3000,SAN,Green,No,San Diego,California
01/14/22,602,QXE2579,E75L,11000,P80,Green,No,Portland,Oregon
01/14/22,605,SWA5734,B738,28000,ZOA,Green,No,Fremont,California
01/14/22,624,AAL2139,A21N,10000,SCT,Green,No,San Diego,California
01/14/22,629,DAL910,B739,10000,SCT,Green,No,San Diego,California
01/14/22,2303,PDT6080,E145,27000,ZDC,Green,No,Leesburg,Virginia
01/15/22,8,N713LU,C172,4000,ZDC,Green,No,Leesburg,Virginia
01/15/22,30,ECG322,C550,4000,TPA,Green,No,Tampa,Florida
01/15/22,34,AAL1832,A321,14000,D01,Green,No,Denver,Colorado
01/15/22,40,UCA4824,E145,11000,HSV,Green,No,Huntsville,Alabama
01/15/22,120,VV7E120,B06,1000,PNS,Green,No,Pensacola,Florida
01/15/22,134,AAL2059,A319,10000,P50,Green,No,Phoenix,Arizona
01/15/22,135,AMD5,EC35,500,LCH,Green,No,Lake Charles,Louisiana
01/15/22,150,DAL642,B752,16000,ZLC,Green,No,Salt Lake City,Utah
01/15/22,200,ENY3932,E170,34000,ZJX,Green,No,Hillard,Florida
01/15/22,201,N3051W,PA28,2300,DTO,Green,No,Denton,Texas
01/15/22,233,JIA5617,CRJ9,1700,PNS,Green,No,Pensacola,Florida
01/15/22,246,TROY103,HELO,1000,LRD,Green,No,Laredo,Texas
01/15/22,255,ASH5772,CRJ9,8500,P50,Green,No,Phoenix,Arizona
01/15/22,255,TV5,AS50,1500,WHP,Green,No,Los Angeles,California
01/15/22,314,N412RV,RV12,1200,HIO,Green,No,Portland,Oregon
01/15/22,320,SWA2333,B737,6000,PCT,Green,No,Warrenton,Virginia
01/15/22,336,SWA1779,B737,2000,NCRCC,Green,No,Herndon,Virginia
01/15/22,342,ASA318,B738,8000,NCT,Green,No,Mather,California
01/15/22,421,IDAHO14,C208,9500,ELP,Green,No,El Paso,Texas
01/15/22,442,SKW3633,E75L,37000,ZDV,Red,No,Longmont,Colorado
01/15/22,450,FDX1818,B752,19000,NCT,Green,No,Mather,California
01/15/22,451,SWA3224,B737,2300,BUR,Green,No,Burbank,California
01/15/22,458,UAL1231,B753,13000,ZLA,Green,No,Palmsdale,California
01/15/22,543,HAL38,A21N,2700,SAN,Green,No,San Diego,California
01/15/22,545,N158TS,DA42,7000,ZMA,Green,No,Melbourne,Florida
01/15/22,714,DAL1580,B739,6500,P80,Unk,No,Portland,Oregon
01/15/22,759,ASA805,B738,7500,HCF,Green,No,Honolulu,Hawaii
01/15/22,1055,REH18,HELO,Unk,SFO,Unk,No,San Francisco,California
01/15/22,2340,AAL463,A321,2000,MCO,Green,No,Orlando,Florida
01/16/22,2,RPA4681,E75S,3000,NCRCC,Green,No,Herndon,Virginia
01/16/22,5,SWA5769,B737,6000,MIA,Green,No,Miami,Florida
01/16/22,8,SWA277,B737,5000,MIA,Green,No,Miami,Florida
01/16/22,20,SKW4707,E75L,3000,I90,Blue,No,Houston,Texas
01/16/22,24,SKW3647,CRJ1,4000,M98,Green,No,Minneapolis,Minnesota
01/16/22,108,SWA4466,B737,6000,P50,Green,No,Phoenix,Arizona
01/16/22,124,OXF1122,P28A,8500,U90,Green,No,Tucson,Arizona
01/16/22,133,SWA5380,B737,2500,SAT,Green,No,San Antonio,Texas
01/16/22,151,N5324G,C172,3600,MAF,Green,No,Midland,Texas
01/16/22,211,SKW5557,CRJ2,10000,ZLC,Green,No,Salt Lake City,Utah
01/16/22,219,DAL1507,A319,14000,S56,Green,No,Salt Lake City,Utah
01/16/22,222,RANGR41,C130,8000,D01,Green,No,Denver,Colorado
01/16/22,225,JIA5396,CRJ7,5000,CMH,Green,No,Columbus,Ohio
01/16/22,231,FFL638,C172,9000,ZLA,Green,No,Palmsdale,California
01/16/22,330,FFT100,A20N,3000,ZSU,Green,No,San Juan,Puerto Rico
01/16/22,334,HN2,HELO,4500,CKB,Green,No,Clarksburg,West Virginia
01/16/22,410,N88JA,C172,2500,CMH,Green,No,Columbus,Ohio
01/16/22,418,KONA72,C206,5500,BFL,Green,No,Bakersfield,California
01/16/22,444,N7432J,P28A,4500,SCT,Blue,No,San Diego,California
01/16/22,445,N626LF,HELO,3500,BOI,Blue,No,Boise,Idaho
01/16/22,515,HAL526,B712,3000,OGG,Green,No,Kahului,Hawaii
01/16/22,609,SKW3319,E75L,1500,SCT,Green,No,San Diego,California
01/16/22,725,UAL1584,B738,7000,SCT,Green,No,San Diego,California
01/17/22,107,LTA68,DA40,3500,IND,Green,No,Indianapolis,Indiana
01/17/22,130,BLZR11,HAWK,3000,CRP,Green,No,Corpus Christi,Texas
01/17/22,145,EJA523,C68A,6500,SLC,Green,No,Salt Lake City,Utah
01/17/22,218,N588SC,CRUZ,9500,D01,Green,No,Denver,Colorado
01/17/22,220,BYF14,C172,2000,NCT,Blue,No,Mather,California
01/17/22,237,SKW3530,E75L,18000,ZOA,Green,No,Fremont,California
01/17/22,248,UAL1652,A320,31000,ZHU,Blue,No,Houston,Texas
01/17/22,321,N913SB,PC12,5500,FAT,Green,No,Fresno,California
01/17/22,341,N485DL,SR22,7500,APA,Red,No,Denver,Colorado
01/17/22,411,AAY1204,A320,7500,ZLC,Green,No,Salt Lake City,Utah
01/17/22,412,SWA4426,B738,3800,SAN,Green,No,San Diego,California
01/17/22,441,IDAHO72,AS50,1000,RSW,Green,No,Fort Myers,Florida
01/17/22,501,SWA2369,B737,9000,P80,Green,No,Portland,Oregon
01/17/22,515,AAY67,A320,8000,NCT,Green,No,Mather,California
01/17/22,616,SWA143,B737,9000,P50,Green,No,Phoenix,Arizona
01/17/22,2359,N5784F,P28A,2000,LIT,Green,No,Little Rock,Arkansas
01/18/22,56,N6579F,C150,4700,SAT,Green,No,San Antonio,Texas
01/18/22,140,N4768E,C172,9500,P50,Green,No,Phoenix,Arizona
01/18/22,147,SWA3328,B38M,11000,D01,Green,No,Denver,Colorado
01/18/22,216,UCA4905,E145,4000,I90,Green,No,Houston,Texas
01/18/22,220,N460LE,R22,4500,RDM,Blue,No,Redmond,Oregon
01/18/22,222,SKW143R,CRJ7,16000,ZLC,Green,No,Salt Lake City,Utah
01/18/22,223,KONA72,C206,5500,BFL,Green,No,Bakersfield,California
01/18/22,223,DAL1064,B738,16000,ZLC,Green,No,Salt Lake City,Utah
01/18/22,223,SKW5722,E75L,37000,ZAB,Green,No,Albuquerque,New Mexico
01/18/22,232,N1297D,C170,3000,CHD,Green,No,Chandler,Arizona
01/18/22,242,N4312R,C172,3800,BOI,Blue,No,Boise,Idaho
01/18/22,250,SRVY2,C208,7500,U90,Green,No,Tucson,Arizona
01/18/22,250,UCA4244,E145,25000,ZHU,Blue,No,Houston,Texas
01/18/22,330,N872FS,C172,9000,D01,Green,No,Denver,Colorado
01/18/22,415,FDX1602,B752,9000,C90,Green,No,Elgin,Illinois
01/18/22,430,DAL2927,B739,15000,ZTL,Blue,No,Hampton,Georgia
01/18/22,503,CYO500,LJ60,9000,P50,Green,No,Phoenix,Arizona
01/18/22,511,N921LL,EC45,2200,ZAU,Green,No,Aurora,Illinois
01/18/22,521,ASH5952,CRJ9,1700,I90,Green,No,Houston,Texas
01/18/22,1315,ENY3647,E145,4000,D10,Blue,No,Dallas-Fort Worth,Texas
01/19/22,5,JIA5580,CRJ9,4000,HSV,Green,No,Huntsville,Alabama
01/19/22,51,N35491,C172,2000,HOP,Green,No,Fort Campbell/Hopkinsville,Kentucky
01/19/22,55,ZMBE1,AS65,2700,ACY,Red,No,Atlantic City,New Jersey
01/19/22,57,N361LU,C172,2600,ARR,Blue,No,Chicago/Aurora,Illinois
01/19/22,105,LBTY166,C172,2500,ROA,Green,No,Roanoke,Virginia
01/19/22,113,R24540,H60,3500,SDF,Green,No,Louisville,Kentucky
01/19/22,150,AAL2806,A321,8000,D10,Green,No,Dallas-Fort Worth,Texas
01/19/22,158,SWA1938,B738,2000,I90,Green,No,Houston,Texas
01/19/22,220,SKW2996,E75L,8000,NCT,Green,No,Mather,California
01/19/22,222,DAL361,A321,9000,A80,Green,No,Peachtree City,Georgia
01/19/22,250,N930DK,R44,500,FUL,Green,Yes,Fullerton,California
01/19/22,328,N704D,C172,4000,ZAU,Green,No,Aurora,Illinois
01/19/22,425,JSX179,E135,2300,BUR,Green,No,Burbank,California
01/19/22,444,UPS1189,MD11,4000,SDF,Blue,No,Louisville,Kentucky
01/19/22,451,IMUA205,HELO,2000,HCF,Green,No,Honolulu,Hawaii
01/19/22,459,ASA1309,A320,10200,S46,Green,No,Burien,Washington
01/19/22,503,N700ES,GA6C,2500,BUR,Green,No,Burbank,California
01/19/22,515,SWA1391,B737,2300,BUR,Green,No,Burbank,California
01/19/22,540,QXE2305,E75L,7000,ZSE,Blue,No,Auburn,Washington
01/19/22,650,FDY697,C208,5000,HCF,Green,No,Honolulu,Hawaii
01/19/22,2248,FDY238,C208,6000,PIT,Blue,No,Pittsburgh,Pennsylvania
01/20/22,35,N739RL,C172,3000,A80,Blue,No,Peachtree City,Georgia
01/20/22,155,MRA628,C208,1700,PNS,Blue,No,Pensacola,Florida
01/20/22,159,SKW3288,CRJ7,2000,BFL,Green,No,Bakersfield,California
01/20/22,212,AAL2523,A321,13000,ZTL,Green,No,Hampton,Georgia
01/20/22,218,N108KN,LJ45,12000,JCF,Green,No,Edwards AFB,California
01/20/22,220,BOLT02,F35,8000,LSV,Blue,No,Las Vegas,Nevada
01/20/22,307,ASH5744,CRJ9,3000,PHX,Dark Blue,No,Phoenix,Arizona
01/20/22,330,IDAHO72,AS50,800,RSW,Green,No,Fort Myers,Florida
01/20/22,402,SKW4153,CRJ9,7000,SDF,Green,No,Louisville,Kentucky
01/20/22,430,N75733,C172,5000,SCT,Green,No,San Diego,California
01/20/22,522,FDX1610,B763,14000,IND,Green,No,Indianapolis,Indiana
01/20/22,939,UPS896,B752,20000,ZID,Green,No,Indianapolis,Indiana
01/20/22,2204,TRPR9,HELO,1900,MSP,Purple,No,Minneapolis,Minnesota
01/20/22,2335,RPA5654,E75S,4000,LEX,Green,No,Lexington,Kentucky
01/20/22,2345,C6586,AS65,300,ZMA,Green,No,Melbourne,Florida
01/20/22,2355,FFT1298,A20N,7000,ZBW,Green,No,Nashua,New Hampshire
01/21/22,9,AAL1163,A321,16500,ZBW,Green,No,Nashua,New Hampshire
01/21/22,40,N770LA,BE58,3500,D10,Blue,No,Dallas-Fort Worth,Texas
01/21/22,40,N858ME,C560,7400,D10,Blue,No,Dallas-Fort Worth,Texas
01/21/22,40,LXJ96,GLEX,7000,D10,Blue,No,Dallas-Fort Worth,Texas
01/21/22,136,NSH90,F900,500,BFI,Green,No,Seattle,Washington
01/21/22,139,SKW4104,E75L,2000,SEA,Green,No,Seattle,Washington
01/21/22,140,SWA834,B737,8000,D10,Blue,No,Dallas-Fort Worth,Texas
01/21/22,204,SKW2935,CRJ2,5800,MFR,Green,No,Medford,Oregon
01/21/22,211,ABX105,B763,16000,ZLA,Green,No,Palmsdale,California
01/21/22,230,GTI3800,B763,38000,ZDV,Green,No,Longmont,Colorado
01/21/22,230,N414WG,C172,4500,NCT,Blue,No,Mather,California
01/21/22,255,N333VM,COZY,3000,NCT,Green,No,Mather,California
01/21/22,302,AAL1406,A321,3800,SAT,Green,No,San Antonio,Texas
01/21/22,305,N2955L,M20T,5500,NCT,Green,No,Mather,California
01/21/22,315,PD45,R44,1000,EMT,Green,No,El Monte,California
01/21/22,320,SKW3461,E75L,14000,NCT,Blue,No,Mather,California
01/21/22,321,N560CX,C560,12500,PSC,Green,No,Pasco,Washington
01/21/22,325,SWA928,B737,1800,ALB,Green,No,Albuquerque,New York
01/21/22,325,N624PA,C152,4500,NTD,Blue,No,Oxnard,California
01/21/22,329,N98525,C172,1700,DAB,Green,No,Daytona Beach,Florida
01/21/22,340,N1349F,C172,2000,FUL,Unk,No,Fullerton,California
01/21/22,344,AAL1207,A321,4000,TUS,Green,No,Tucson,Arizona
01/21/22,346,DAL836,B739,5300,LAS,Green,No,Las Vegas,Nevada
01/21/22,411,AAL1771,A21N,13000,L30,White,No,Las Vegas,Nevada
01/21/22,424,ASA1461,B738,10000,NCT,Green,No,Mather,California
01/21/22,540,WWI50,CL60,12500,JCF,Green,No,Edwards AFB,California
01/21/22,810,SKW3917,E75L,10200,ZSE,Green,No,Auburn,Washington
01/21/22,933,UPS676,B752,16500,SGF,Green,No,Springfield,Missouri
01/21/22,1005,UPS490,A306,3500,SDF,Green,No,Louisville,Kentucky
01/21/22,1100,FDX1885,MD11,10000,NCT,Green,No,Mather,California
01/21/22,1150,SWA2117,B738,15000,ZNY,Green,No,Ronkonkoma,New York
01/21/22,1434,UPS9896,B763,4000,NCT,Green,No,Mather,California
01/22/22,22,FLNT804,C206,2500,I90,Blue,No,Houston,Texas
01/22/22,52,N30117,P28A,3000,I90,Green,No,Houston,Texas
01/22/22,53,PDT6197,E145,4600,ROA,Green,No,Roanoke,Virginia
01/22/22,54,JBU955,E190,20000,ZNY,Green,No,Ronkonkoma,New York
01/22/22,55,N53068,C172,4500,ZKC,Green,No,Olathe,Kansas
01/22/22,100,AAL801,A320,12000,ZDC,Green,No,Leesburg,Virginia
01/22/22,120,UAL2475,B737,5000,CLE,Green,No,Cleveland,Ohio
01/22/22,142,ALOMA77,DH8C,9000,ELP,Green,No,El Paso,Texas
01/22/22,215,SKW5322,CRJ2,13000,D01,Blue,No,Denver,Colorado
01/22/22,222,LYM4230,SW4,7500,D01,Blue,No,Denver,Colorado
01/22/22,235,SKW3937,E75L,1400,SEA,Green,No,Seattle,Washington
01/22/22,300,DAL1922,B738,1400,SEA,Green,No,Seattle,Washington
01/22/22,304,LN986AC,PC12,3000,FSD,Green,No,Sioux Falls,South Dakota
01/22/22,310,SKW3234,CRJ7,10000,GJT,Green,No,Grand Junction,Colorado
01/22/22,325,ASA1405,B739,1800,SEA,Green,No,Seattle,Washington
01/22/22,336,DAL1681,B738,1200,SEA,Green,No,Seattle,Washington
01/22/22,349,DAL680,B739,1300,SEA,Green,No,Seattle,Washington
01/22/22,351,DAL1837,B738,1200,SEA,Green,No,Seattle,Washington
01/22/22,411,RPA5010,E75S,20000,ZBW,Green,No,Nashua,New Hampshire
01/22/22,422,SWA1074,B737,4000,OKC,Green,No,Oklahoma City,Oklahoma
01/22/22,423,SWA240,B737,1200,JCF,Green,No,Edwards AFB,California
01/22/22,455,ABX105,B767,2500,P50,Green,No,Phoenix,Arizona
01/22/22,530,ASA118,B738,22000,ZOA,Green,No,Fremont,California
01/22/22,547,SWA409,B38M,14000,ZLA,Green,No,Palmsdale,California
01/22/22,557,AAL1763,A321,8000,SCT,Green,No,San Diego,California
01/22/22,624,NKS1359,A321,12000,SCT,Green,No,San Diego,California
01/22/22,752,ASA807,B738,4000,HCF,Green,No,Honolulu,Hawaii
01/22/22,818,ASA805,B738,8000,OGG,Blue,No,Kahului,Hawaii
01/22/22,2312,KAP407,C402,8000,BTV,Green,No,Burlington,Vermont
01/22/22,2317,KSF13,C172,2500,CAK,Green,No,Akron,Ohio
01/23/22,14,N11CA,P28A,4000,A80,Green,No,Peachtree City,Georgia
01/23/22,50,DAL520,B752,15000,A80,Green,No,Peachtree City,Georgia
01/23/22,116,GTI3655,B738,8000,CMH,Green,No,Columbus,Ohio
01/23/22,126,TAP236,A339,16000,ZOA,Green,No,Fremont,California
01/23/22,145,SWA3339,B737,10000,SBN,Green,No,South Bend,Indiana
01/23/22,149,QXE2539,E75L,8000,S56,Green,No,Salt Lake City,Utah
01/23/22,153,EJA729,CL35,24000,ZLA,Green,No,Palmsdale,California
01/23/22,158,N127HF,C172,2000,PWM,Green,No,Portland,Maine
01/23/22,201,FDX988,A306,1600,MIA,Green,No,Miami,Florida
01/23/22,258,N69169J,P28A,3000,PDK,Green,No,Atlanta,Georgia
01/23/22,305,SKW5614,E75L,1400,LAX,Blue,No,Los Angeles,California
01/23/22,307,DAL1617,B763,3100,CVG,Green,No,Covington,Kentucky
01/23/22,325,N108AN,C208,5000,P50,Green,No,Phoenix,Arizona
01/23/22,342,ENY3543,E170,3000,CHS,Green,No,Charleston ,South Carolina
01/23/22,414,JBU2516,E190,15000,SYR,Green,No,Syracuse,New York
01/23/22,430,NAC801,B763,7500,MIA,Green,No,Miami,Florida
01/23/22,449,SKW3779,E75L,9000,NCT,Blue,No,Mather,California
01/23/22,450,ASA17,B738,7000,ZSE,Green,No,Auburn,Washington
01/23/22,520,AAL450,B738,2800,SAT,Green,No,San Antonio,Texas
01/23/22,548,DAL443,B753,8000,HCF,Green,No,Honolulu,Hawaii
01/23/22,604,SKW3403,E75L,8000,ZOA,Blue,No,Fremont,California
01/23/22,701,UAL2482,B39M,8400,NCT,Green,No,Mather,California
01/23/22,1240,DAL485,B757,37000,ZSE,Green,No,Auburn,Washington
01/23/22,2300,N28277,AA5,5000,S56,Green,No,Salt Lake City,Utah
01/23/22,2334,N8407L,C172,2000,AZO,Blue,No,Kalamazoo,Michigan
01/23/22,2355,SWA311,B737,4500,BNA,Green,No,Nashville,Tennessee
01/24/22,2,DAL1639,A320,18000,M03,Green,No,Memphis,Tennessee
01/24/22,20,N13184,C172,3500,MLU,Green,No,Monroe,Louisiana
01/24/22,25,EDV5173,CRJ2,6000,D21,Green,No,Detroit,Michigan
01/24/22,110,DAL2541,B737,39000,ZTL,Blue,No,Hampton,Georgia
01/24/22,141,N96621,C172,Unk,MYF,Green,No,San Diego,California
01/24/22,151,N350HH,CL35,9000,STS,Green,No,Santa Rosa,California
01/24/22,159,N700GK,TBM8,Unk,FSM,Green,No,Fort Smith,Arkansas
01/24/22,215,EJA754,CL35,Unk,ZNY,Green,No,Ronkonkoma,New York
01/24/22,225,N6919J,P28A,4000,CHA,Green,No,Chattanooga,Tennessee
01/24/22,235,NKS338,A321,1000,FLL,Green,No,Fort Lauderdale,Florida
01/24/22,240,N711SX,GLEX,8000,ABQ,Blue,No,Albuquerque,New Mexico
01/24/22,255,ZAMD02,HELO,2500,MSY,Blue,No,New Orleans,Louisiana
01/24/22,318,AAY1807,A320,4300,TPA,Green,No,Tampa,Florida
01/24/22,324,SWA1933,B737,11000,MSY,Green,No,New Orleans,Louisiana
01/24/22,330,JBU791,A321,2300,TPA,Green,No,Tampa,Florida
01/24/22,340,SWA577,B737,29000,ZME,Green,No,Memphis,Tennessee
01/24/22,345,DAL926,B739,14000,ZSE,Green,No,Auburn,Washington
01/24/22,350,SKW5346,E75L,10000,ICT,Green and Red,No,Wichita,Kansas
01/24/22,355,LN135WL,EC35,3500,ROA,Green,No,Roanoke,Virginia
01/24/22,456,WWI50,CL60,11000,JCF,Green,No,Edwards AFB,California
01/24/22,457,FFT1985,A20N,2700,BUR,Green,No,Burbank,California
01/24/22,457,TRF428,C172,6500,ZFW,Green,No,Fort Worth,Texas
01/24/22,525,SKW3716,E75L,10000,ICT,Green,No,Wichita,Kansas
01/24/22,542,ENY3588,E145,4300,ZKC,Green,No,Olathe,Kansas
01/24/22,707,SWA1076,B737,11000,ABQ,Green,No,Albuquerque,New Mexico
01/24/22,712,SKW5494,CRJ2,5000,ZOA,Blue,No,Fremont,California
01/24/22,920,NKS356,A320,4000,L30,White And Green,No,Las Vegas,Nevada
01/24/22,1055,ATN3452,B763,10000,ZLA,Green,No,Palmsdale,California
01/24/22,1137,N883MT,C501,1200,LIT,Green,No,Little Rock,Arkansas
01/24/22,1359,SWA1788,B738,5000,NCT,Green,No,Mather,California
01/25/22,48,N924MM,C172,3800,ROA,Green,No,Roanoke,Virginia
01/25/22,100,UAL2602,B773,40000,ZDC,Green,No,Leesburg,Virginia
01/25/22,146,DAL2993,B717,Unk,CLT,Unk,No,Charlotte,North Carolina
01/25/22,200,SWA1786,B737,7000,NCT,Green,No,Mather,California
01/25/22,217,N22318,C172,6500,A80,Green,No,Peachtree City,Georgia
01/25/22,235,DAL998,A321,8000,S56,Green,No,Salt Lake City,Utah
01/25/22,250,DAL2663,A321,9000,CLT,Green,No,Charlotte,North Carolina
01/25/22,250,SWA1017,B738,20000,NCT,Green,No,Mather,California
01/25/22,322,ENY4204,E170,11000,SGF,Green,No,Springfield,Missouri
01/25/22,415,DAL1278,B737,18000,ZTL,Green,No,Hampton,Georgia
01/25/22,510,QXE2305,E75L,36000,ZSE,Green,No,Auburn,Washington
01/25/22,510,ACA558,B38M,39000,ZSE,Green,No,Auburn,Washington
01/25/22,600,GELD11,DC10,25000,ZSE,Green,No,Auburn,Washington
01/25/22,737,SWA276,B38M,500,LIH,Green,No,Lihue,Hawaii
01/25/22,925,NKS398,A319,5000,MIA,Green,No,Miami,Florida
01/25/22,1123,N67856,C172,4500,A80,Green,No,Peachtree City,Georgia
01/26/22,4,SKW3855,CRJ9,3000,D21,Green,No,Detroit,Michigan
01/26/22,12,N145PJ,LJ45,4000,PBI,Green,No,West Palm Beach,Florida
01/26/22,58,AAL941,B738,9000,D10,Green,No,Dallas-Fort Worth,Texas
01/26/22,114,N7345E,C172,2800,MQY,Green,No,Smyrna,Tennessee
01/26/22,120,SWA1452,B737,10000,CMH,Green,No,Columbus,Ohio
01/26/22,126,LFT1,S76,500,OPF,Green,No,Miami,Florida
01/26/22,126,ALOMA70,DH80,15000,ZAB,Green,No,Albuquerque,New Mexico
01/26/22,127,SWA245,B737,7300,ABQ,Green,No,Albuquerque,New Mexico
01/26/22,132,EDG105,GLF5,Unk,A80,Unk,No,Peachtree City,Georgia
01/26/22,254,JIA5608,CRJ7,2900,GSP,Green,No,Greer,South Carolina
01/26/22,255,SWA185,B737,1600,AUS,Green,No,Austin,Texas
01/26/22,325,N7073Y,HELO,Unk,BOI,Unk,No,Boise,Idaho
01/26/22,333,AAL623,A320,9000,P50,Green,No,Phoenix,Arizona
01/26/22,343,N6717H,C172,2500,RSW,Green,No,Fort Myers,Florida
01/26/22,346,FDX1273,B767,38000,ZBW,Green,No,Nashua,New Hampshire
01/26/22,354,RPA4814,E75S,6000,MCI,Purple,No,Kansas City,Missouri
01/26/22,400,SIS300,CL30,13000,JCF,Green,No,Edwards AFB,California
01/26/22,412,N198TH,C172,3500,CRQ,Green,No,Carlsbad,California
01/26/22,435,FADE01,F16,3600,ZAB,Green,No,Albuquerque,New Mexico
01/26/22,445,CTL65,AC50,5000,ZHU,Green,No,Houston,Texas
01/26/22,450,SKW3359,E75L,31000,ZSE,Blue,No,Auburn,Washington
01/26/22,454,N761BL,C210,7500,ZOA,Green,No,Fremont,California
01/26/22,458,UAL743,B739,15000,SCT,Green,No,San Diego,California
01/26/22,515,SKW5731,CRJ2,7000,NCT,Green,No,Mather,California
01/26/22,559,FDX5225,B77L,36000,ZID,Green,No,Indianapolis,Indiana
01/26/22,633,SWA1665,B738,7800,ABQ,Green,No,Albuquerque,New Mexico
01/26/22,648,QXE2533,E75L,7000,NCT,Green,No,Mather,California
01/26/22,738,FDX131,MD11,3000,M03,Green,No,Memphis,Tennessee
01/26/22,800,JBU34,A321,3500,NCT,Green,No,Mather,California
01/26/22,1031,AAH551,B733,2000,HCF,Green,No,Honolulu,Hawaii
01/26/22,1156,LN845AL,PC12,13000,ZMP,Blue,No,Dodge Center,Minnesota
01/27/22,50,SWA1375,B737,29000,ZDC,Green,No,Leesburg,Virginia
01/27/22,103,N879F,C182,1300,I90,Green,Yes,Houston,Texas
01/27/22,114,EDV5366,CRJ2,4000,M98,Green,No,Minneapolis,Minnesota
01/27/22,144,SWA2019,B38M,6000,L30,Blue,No,Las Vegas,Nevada
01/27/22,144,NKS754,A20N,6000,L30,Blue,No,Las Vegas,Nevada
01/27/22,147,N879F,C182,1300,I90,Green,Yes,Houston,Texas
01/27/22,150,N349K,GLF4,3000,A80,Green,No,Peachtree City,Georgia
01/27/22,255,EDV5459,CRJ2,2300,MGM,Green,No,Montgomery,Alabama
01/27/22,258,N399WS,BE9L,17000,ZAB,Blue,No,Albuquerque,New Mexico
01/27/22,320,FDX1315,B767,10000,ELP,Green,No,El Paso,Texas
01/27/22,330,N52070,C172,2000,EMT,Green,No,El Monte,California
01/27/22,400,SWA770,B737,6000,L30,Blue,No,Las Vegas,Nevada
01/27/22,413,SWA1061,B737,6000,L30,Blue,No,Las Vegas,Nevada
01/27/22,444,N285SA,PC12,19000,ZAU,Green,No,Aurora,Illinois
01/27/22,1035,CSB841,B762,6000,CVG,Blue,No,Covington,Kentucky
01/28/22,10,MTU47,DA40,5500,ZME,Red,No,Memphis,Tennessee
01/28/22,18,KONA264,C206,3500,D10,Green,No,Dallas-Fort Worth,Texas
01/28/22,35,DAL1337,B738,33000,ZDC,Blue,No,Leesburg,Virginia
01/28/22,43,ZAMD2,HELO,1000,MSY,Green,No,New Orleans,Louisiana
01/28/22,45,KONA250,C182,5500,I90,Green,No,Houston,Texas
01/28/22,140,AAY2787,A320,4000,AUS,Green,No,Austin,Texas
01/28/22,151,AIP623,B190,7000,S56,Green,No,Salt Lake City,Utah
01/28/22,203,N512CT,C172,3000,AUS,Green,No,Austin,Texas
01/28/22,208,STGRY40,BE9L,500,HRL,Green,No,Harlingen,Texas
01/28/22,237,N471TA,PA28,2200,HEF,Green,No,Washington,District of Columbia
01/28/22,243,N6034B,C172,4000,SAV,Green,No,Savannah,Georgia
01/28/22,342,ASH5857,CRJ9,6000,ELP,multiple,No,El Paso,Texas
01/28/22,345,N965LB,SLNG,2700,TOA,Green,No,Torrance,California
01/28/22,433,TWY247,F900,2100,DAL,Green,No,Dallas ,Texas
