SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021
050,13,173,00000,00000,00000,0,A,Lanier County,Georgia,9877,9916,9907
157,13,173,44592,00000,00000,1,A,Lakeland city,Georgia,2794,2798,2762
157,13,173,63728,00000,00000,1,A,Ray City city (pt.),Georgia,0,0,0
157,13,173,99990,00000,00000,1,F,Balance of Lanier County,Georgia,7083,7118,7145
050,13,175,00000,00000,00000,0,A,Laurens County,Georgia,49570,49497,49547
157,13,175,01500,00000,00000,1,A,Allentown city (pt.),Georgia,5,5,5
157,13,175,12344,00000,00000,1,A,Cadwell town,Georgia,381,380,380
157,13,175,22752,00000,00000,1,A,Dexter town,Georgia,654,653,654
157,13,175,24376,00000,00000,1,A,Dublin city,Georgia,16164,16131,16121
157,13,175,24488,00000,00000,1,A,Dudley city,Georgia,590,589,590
157,13,175,25300,00000,00000,1,A,East Dublin city,Georgia,2479,2476,2479
157,13,175,52500,00000,00000,1,A,Montrose town,Georgia,200,200,199
157,13,175,64680,00000,00000,1,A,Rentz city,Georgia,310,309,308
157,13,175,99990,00000,00000,1,F,Balance of Laurens County,Georgia,28787,28754,28811
050,13,177,00000,00000,00000,0,A,Lee County,Georgia,33163,33179,33411
157,13,177,45768,00000,00000,1,A,Leesburg city,Georgia,3482,3483,3506
157,13,177,71464,00000,00000,1,A,Smithville city,Georgia,593,594,597
157,13,177,99990,00000,00000,1,F,Balance of Lee County,Georgia,29088,29102,29308
050,13,179,00000,00000,00000,0,A,Liberty County,Georgia,65256,65220,65711
157,13,179,01472,00000,00000,1,A,Allenhurst city,Georgia,824,818,831
157,13,179,30088,00000,00000,1,A,Flemington city,Georgia,831,825,840
157,13,179,35800,00000,00000,1,A,Gumbranch city,Georgia,241,239,245
157,13,179,38964,00000,00000,1,A,Hinesville city,Georgia,35265,35397,35420
157,13,179,51352,00000,00000,1,A,Midway city,Georgia,2167,2154,2190
157,13,179,64960,00000,00000,1,A,Riceboro city,Georgia,622,619,629
157,13,179,80256,00000,00000,1,A,Walthourville city,Georgia,3734,3715,3788
157,13,179,99990,00000,00000,1,F,Balance of Liberty County,Georgia,21572,21453,21768
050,13,181,00000,00000,00000,0,A,Lincoln County,Georgia,7690,7704,7749
157,13,181,46552,00000,00000,1,A,Lincolnton city,Georgia,1468,1468,1461
157,13,181,99990,00000,00000,1,F,Balance of Lincoln County,Georgia,6222,6236,6288
050,13,183,00000,00000,00000,0,A,Long County,Georgia,16168,16287,17152
157,13,183,47784,00000,00000,1,A,Ludowici city,Georgia,1575,1585,1665
157,13,183,99990,00000,00000,1,F,Balance of Long County,Georgia,14593,14702,15487
050,13,185,00000,00000,00000,0,A,Lowndes County,Georgia,118251,118316,119276
157,13,185,21744,00000,00000,1,A,Dasher town,Georgia,884,884,894
157,13,185,36052,00000,00000,1,A,Hahira city,Georgia,3371,3370,3406
157,13,185,44704,00000,00000,1,A,Lake Park city,Georgia,927,972,1169
157,13,185,64596,00000,00000,1,A,Remerton city,Georgia,1332,1325,1302
157,13,185,78800,00000,00000,1,A,Valdosta city,Georgia,55485,55468,55567
157,13,185,99990,00000,00000,1,F,Balance of Lowndes County,Georgia,56252,56297,56938
050,13,187,00000,00000,00000,0,A,Lumpkin County,Georgia,33488,33596,34278
157,13,187,21240,00000,00000,1,A,Dahlonega city,Georgia,6606,6609,6654
157,13,187,99990,00000,00000,1,F,Balance of Lumpkin County,Georgia,26882,26987,27624
050,13,189,00000,00000,00000,0,A,McDuffie County,Georgia,21632,21587,21633
157,13,189,22024,00000,00000,1,A,Dearing town,Georgia,528,527,527
157,13,189,76280,00000,00000,1,A,Thomson city,Georgia,6885,6867,6873
157,13,189,99990,00000,00000,1,F,Balance of McDuffie County,Georgia,14219,14193,14233
050,13,191,00000,00000,00000,0,A,McIntosh County,Georgia,10975,10982,11123
157,13,191,21716,00000,00000,1,A,Darien city,Georgia,1466,1471,1517
157,13,191,99990,00000,00000,1,F,Balance of McIntosh County,Georgia,9509,9511,9606
050,13,193,00000,00000,00000,0,A,Macon County,Georgia,12082,12021,12004
157,13,193,40812,00000,00000,1,A,Ideal city,Georgia,398,396,397
157,13,193,49924,00000,00000,1,A,Marshallville city,Georgia,1067,1060,1053
157,13,193,52304,00000,00000,1,A,Montezuma city,Georgia,3115,3096,3076
157,13,193,57736,00000,00000,1,A,Oglethorpe city,Georgia,1014,1008,1007
157,13,193,99990,00000,00000,1,F,Balance of Macon County,Georgia,6488,6461,6471
050,13,195,00000,00000,00000,0,A,Madison County,Georgia,30120,30263,30885
157,13,195,13212,00000,00000,1,A,Carlton city,Georgia,258,259,259
157,13,195,17552,00000,00000,1,A,Colbert city,Georgia,633,636,648
157,13,195,19084,00000,00000,1,A,Comer city,Georgia,1548,1552,1581
157,13,195,21632,00000,00000,1,A,Danielsville city,Georgia,650,653,665
157,13,195,40532,00000,00000,1,A,Hull city,Georgia,232,233,233
157,13,195,40840,00000,00000,1,A,Ila city,Georgia,353,355,363
157,13,195,67452,00000,00000,1,A,Royston city (pt.),Georgia,2,2,2
157,13,195,99990,00000,00000,1,F,Balance of Madison County,Georgia,26444,26573,27134
050,13,197,00000,00000,00000,0,A,Marion County,Georgia,7498,7520,7440
157,13,197,11728,00000,00000,1,A,Buena Vista city,Georgia,1523,1526,1502
157,13,197,99990,00000,00000,1,F,Balance of Marion County,Georgia,5975,5994,5938
050,13,199,00000,00000,00000,0,A,Meriwether County,Georgia,20613,20619,20793
157,13,199,32384,00000,00000,1,A,Gay town,Georgia,110,109,114
157,13,199,35016,00000,00000,1,A,Greenville city,Georgia,795,793,796
157,13,199,36528,00000,00000,1,A,Haralson town (pt.),Georgia,0,0,0
157,13,199,47252,00000,00000,1,A,Lone Oak town,Georgia,111,111,114
157,13,199,48008,00000,00000,1,A,Luthersville city,Georgia,773,774,779
157,13,199,49532,00000,00000,1,A,Manchester city (pt.),Georgia,3477,3469,3469
157,13,199,61124,00000,00000,1,A,Pine Mountain town (pt.),Georgia,86,85,88
157,13,199,80480,00000,00000,1,A,Warm Springs city,Georgia,536,536,534
157,13,199,83896,00000,00000,1,A,Woodbury city,Georgia,903,902,905
157,13,199,99990,00000,00000,1,F,Balance of Meriwether County,Georgia,13822,13840,13994
050,13,201,00000,00000,00000,0,A,Miller County,Georgia,6000,5987,5919
157,13,201,18000,00000,00000,1,A,Colquitt city,Georgia,1960,1956,1933
157,13,201,99990,00000,00000,1,F,Balance of Miller County,Georgia,4040,4031,3986
050,13,205,00000,00000,00000,0,A,Mitchell County,Georgia,21755,21677,21521
157,13,205,04840,00000,00000,1,A,Baconton city,Georgia,838,835,828
157,13,205,12624,00000,00000,1,A,Camilla city,Georgia,5114,5091,5046
157,13,205,50680,00000,00000,1,A,Meigs city (pt.),Georgia,37,37,37
157,13,205,59976,00000,00000,1,A,Pelham city,Georgia,3468,3452,3416
157,13,205,68096,00000,00000,1,A,Sale City city,Georgia,349,347,344
157,13,205,99990,00000,00000,1,F,Balance of Mitchell County,Georgia,11949,11915,11850
050,13,207,00000,00000,00000,0,A,Monroe County,Georgia,27957,28046,28712
157,13,207,20848,00000,00000,1,A,Culloden city,Georgia,202,202,208
157,13,207,30732,00000,00000,1,A,Forsyth city,Georgia,4407,4418,4512
157,13,207,99990,00000,00000,1,F,Balance of Monroe County,Georgia,23348,23426,23992
050,13,209,00000,00000,00000,0,A,Montgomery County,Georgia,8610,8577,8653
157,13,209,00828,00000,00000,1,A,Ailey city,Georgia,520,518,523
157,13,209,01808,00000,00000,1,A,Alston town,Georgia,175,174,175
157,13,209,38348,00000,00000,1,A,Higgston town,Georgia,315,314,314
157,13,209,53508,00000,00000,1,A,Mount Vernon city,Georgia,1985,1977,1993
157,13,209,75496,00000,00000,1,A,Tarrytown town,Georgia,64,64,64
157,13,209,78744,00000,00000,1,A,Uvalda city,Georgia,442,439,442
157,13,209,79388,00000,00000,1,A,Vidalia city (pt.),Georgia,137,136,137
157,13,209,99990,00000,00000,1,F,Balance of Montgomery County,Georgia,4972,4955,5005
050,13,211,00000,00000,00000,0,A,Morgan County,Georgia,20097,20174,20635
157,13,211,09488,00000,00000,1,A,Bostwick city,Georgia,378,380,379
157,13,211,11672,00000,00000,1,A,Buckhead town,Georgia,196,196,195
157,13,211,49196,00000,00000,1,A,Madison city,Georgia,4421,4427,4894
157,13,211,67760,00000,00000,1,A,Rutledge city,Georgia,871,876,875
157,13,211,99990,00000,00000,1,F,Balance of Morgan County,Georgia,14231,14295,14292
050,13,213,00000,00000,00000,0,A,Murray County,Georgia,39973,39938,39951
157,13,213,15508,00000,00000,1,A,Chatsworth city,Georgia,4845,4833,4804
157,13,213,27932,00000,00000,1,A,Eton city,Georgia,829,827,826
157,13,213,99990,00000,00000,1,F,Balance of Murray County,Georgia,34299,34278,34321
050,13,215,00000,00000,00000,0,C,Muscogee County,Georgia,206922,206960,205617
157,13,215,19000,00000,00000,1,A,Columbus city,Georgia,206922,206960,205617
050,13,217,00000,00000,00000,0,A,Newton County,Georgia,112483,112780,115355
157,13,217,20064,00000,00000,1,A,Covington city,Georgia,14200,14235,14391
157,13,217,49616,00000,00000,1,A,Mansfield city,Georgia,442,444,453
157,13,217,54656,00000,00000,1,A,Newborn town,Georgia,677,679,697
157,13,217,58744,00000,00000,1,A,Oxford city,Georgia,2277,2275,2275
157,13,217,62244,00000,00000,1,A,Porterdale city,Georgia,1801,1797,1828
157,13,217,71660,00000,00000,1,A,Social Circle city (pt.),Georgia,5,5,5
157,13,217,99990,00000,00000,1,F,Balance of Newton County,Georgia,93081,93345,95706
050,13,219,00000,00000,00000,0,A,Oconee County,Georgia,41799,42021,43023
157,13,219,08200,00000,00000,1,A,Bishop town,Georgia,334,334,342
157,13,219,09068,00000,00000,1,A,Bogart town (pt.),Georgia,1173,1175,1211
157,13,219,56308,00000,00000,1,A,North High Shoals town,Georgia,553,554,557
157,13,219,80788,00000,00000,1,A,Watkinsville city,Georgia,2898,2905,2937
157,13,219,99990,00000,00000,1,F,Balance of Oconee County,Georgia,36841,37053,37976
050,13,221,00000,00000,00000,0,A,Oglethorpe County,Georgia,14825,14865,15140
157,13,221,03124,00000,00000,1,A,Arnoldsville city,Georgia,438,438,446
157,13,221,20288,00000,00000,1,A,Crawford city,Georgia,862,865,877
157,13,221,46188,00000,00000,1,A,Lexington city,Georgia,201,201,206
157,13,221,50260,00000,00000,1,A,Maxeys town,Georgia,197,197,201
157,13,221,99990,00000,00000,1,F,Balance of Oglethorpe County,Georgia,13127,13164,13410
050,13,223,00000,00000,00000,0,A,Paulding County,Georgia,168661,169660,173780
157,13,223,10104,00000,00000,1,A,Braswell town (pt.),Georgia,212,211,210
157,13,223,21324,00000,00000,1,A,Dallas city,Georgia,13969,14055,14423
157,13,223,39076,00000,00000,1,A,Hiram city,Georgia,4932,4960,5080
157,13,223,99990,00000,00000,1,F,Balance of Paulding County,Georgia,149548,150434,154067
050,13,225,00000,00000,00000,0,A,Peach County,Georgia,27981,28035,28417
157,13,225,12260,00000,00000,1,A,Byron city,Georgia,5709,5727,5839
157,13,225,31096,00000,00000,1,A,Fort Valley city,Georgia,8772,8781,8863
157,13,225,60340,00000,00000,1,A,Perry city (pt.),Georgia,87,87,95
157,13,225,80508,00000,00000,1,A,Warner Robins city (pt.),Georgia,567,569,580
157,13,225,99990,00000,00000,1,F,Balance of Peach County,Georgia,12846,12871,13040
050,13,227,00000,00000,00000,0,A,Pickens County,Georgia,33216,33333,34024
157,13,227,41932,00000,00000,1,A,Jasper city,Georgia,4090,4103,4235
157,13,227,54572,00000,00000,1,A,Nelson city (pt.),Georgia,551,552,559
157,13,227,75272,00000,00000,1,A,Talking Rock town,Georgia,90,90,91
157,13,227,99990,00000,00000,1,F,Balance of Pickens County,Georgia,28485,28588,29139
050,13,229,00000,00000,00000,0,A,Pierce County,Georgia,19716,19722,19976
157,13,229,08284,00000,00000,1,A,Blackshear city,Georgia,3504,3502,3537
157,13,229,57568,00000,00000,1,A,Offerman city,Georgia,447,446,453
157,13,229,59500,00000,00000,1,A,Patterson city,Georgia,753,754,762
157,13,229,80956,00000,00000,1,A,Waycross city (pt.),Georgia,7,7,7
157,13,229,99990,00000,00000,1,F,Balance of Pierce County,Georgia,15005,15013,15217
050,13,231,00000,00000,00000,0,A,Pike County,Georgia,18889,18935,19477
157,13,231,19168,00000,00000,1,A,Concord city,Georgia,380,379,390
157,13,231,50596,00000,00000,1,A,Meansville city,Georgia,264,263,270
157,13,231,52108,00000,00000,1,A,Molena city,Georgia,390,392,403
157,13,231,83084,00000,00000,1,A,Williamson city,Georgia,684,686,706
157,13,231,85128,00000,00000,1,A,Zebulon city,Georgia,1219,1222,1255
157,13,231,99990,00000,00000,1,F,Balance of Pike County,Georgia,15952,15993,16453
050,13,233,00000,00000,00000,0,A,Polk County,Georgia,42853,42925,43496
157,13,233,02592,00000,00000,1,A,Aragon city,Georgia,1443,1452,1470
157,13,233,10104,00000,00000,1,A,Braswell town (pt.),Georgia,153,153,155
157,13,233,14500,00000,00000,1,A,Cedartown city,Georgia,10147,10145,10270
157,13,233,66276,00000,00000,1,A,Rockmart city,Georgia,4731,4746,4811
157,13,233,75664,00000,00000,1,A,Taylorsville town (pt.),Georgia,33,33,34
157,13,233,99990,00000,00000,1,F,Balance of Polk County,Georgia,26346,26396,26756
050,13,235,00000,00000,00000,0,A,Pulaski County,Georgia,9855,9863,9917
157,13,235,37396,00000,00000,1,A,Hawkinsville city,Georgia,3980,3982,3997
157,13,235,99990,00000,00000,1,F,Balance of Pulaski County,Georgia,5875,5881,5920
050,13,237,00000,00000,00000,0,A,Putnam County,Georgia,22047,22140,22585
157,13,237,26084,00000,00000,1,A,Eatonton city,Georgia,6282,6307,6436
157,13,237,99990,00000,00000,1,F,Balance of Putnam County,Georgia,15765,15833,16149
050,13,239,00000,00000,00000,0,C,Quitman County,Georgia,2235,2224,2243
157,13,239,32528,00000,00000,1,A,Georgetown-Quitman County unified government,Georgia,2235,2224,2243
050,13,241,00000,00000,00000,0,A,Rabun County,Georgia,16883,16894,17119
157,13,241,16656,00000,00000,1,A,Clayton city,Georgia,2004,2006,2035
157,13,241,22976,00000,00000,1,A,Dillard city,Georgia,331,331,335
157,13,241,53116,00000,00000,1,A,Mountain City town,Georgia,905,906,927
157,13,241,71282,00000,00000,1,A,Sky Valley city,Georgia,477,477,480
157,13,241,75328,00000,00000,1,A,Tallulah Falls town (pt.),Georgia,114,114,117
157,13,241,76504,00000,00000,1,A,Tiger town,Georgia,483,482,486
157,13,241,99990,00000,00000,1,F,Balance of Rabun County,Georgia,12569,12578,12739
050,13,243,00000,00000,00000,0,A,Randolph County,Georgia,6425,6377,6287
157,13,243,21072,00000,00000,1,A,Cuthbert city,Georgia,3162,3137,3091
157,13,243,70120,00000,00000,1,A,Shellman city,Georgia,854,848,834
157,13,243,99990,00000,00000,1,F,Balance of Randolph County,Georgia,2409,2392,2362
050,13,245,00000,00000,00000,0,C,Richmond County,Georgia,206607,206328,205673
157,13,245,04204,00000,00000,1,F,Augusta-Richmond County consolidated government (balance),Georgia,202123,201850,201196
157,13,245,09040,00000,00000,1,A,Blythe city (pt.),Georgia,692,692,695
157,13,245,38040,00000,00000,1,A,Hephzibah city,Georgia,3792,3786,3782
050,13,247,00000,00000,00000,0,A,Rockdale County,Georgia,93570,93614,94082
157,13,247,19336,00000,00000,1,A,Conyers city,Georgia,17235,17309,17508
157,13,247,99990,00000,00000,1,F,Balance of Rockdale County,Georgia,76335,76305,76574
050,13,249,00000,00000,00000,0,A,Schley County,Georgia,4547,4538,4478
157,13,249,26980,00000,00000,1,A,Ellaville city,Georgia,1591,1586,1553
157,13,249,99990,00000,00000,1,F,Balance of Schley County,Georgia,2956,2952,2925
050,13,251,00000,00000,00000,0,A,Screven County,Georgia,14067,14060,14105
157,13,251,38920,00000,00000,1,A,Hiltonia town,Georgia,308,308,310
157,13,251,54992,00000,00000,1,A,Newington town,Georgia,286,285,287
157,13,251,58100,00000,00000,1,A,Oliver city,Georgia,209,209,211
157,13,251,66444,00000,00000,1,A,Rocky Ford town,Georgia,164,163,163
157,13,251,75160,00000,00000,1,A,Sylvania city,Georgia,2662,2659,2661
157,13,251,99990,00000,00000,1,F,Balance of Screven County,Georgia,10438,10436,10473
050,13,253,00000,00000,00000,0,A,Seminole County,Georgia,9147,9138,9197
157,13,253,23368,00000,00000,1,A,Donalsonville city,Georgia,2806,2810,2822
157,13,253,41344,00000,00000,1,A,Iron City town,Georgia,317,317,319
157,13,253,99990,00000,00000,1,F,Balance of Seminole County,Georgia,6024,6011,6056
050,13,255,00000,00000,00000,0,A,Spalding County,Georgia,67306,67413,67909
157,13,255,35324,00000,00000,1,A,Griffin city,Georgia,23477,23426,23643
157,13,255,58296,00000,00000,1,A,Orchard Hill town,Georgia,217,220,221
157,13,255,74572,00000,00000,1,A,Sunny Side city,Georgia,204,203,204
157,13,255,99990,00000,00000,1,F,Balance of Spalding County,Georgia,43408,43564,43841
050,13,257,00000,00000,00000,0,A,Stephens County,Georgia,26784,26800,26865
157,13,257,04392,00000,00000,1,A,Avalon town,Georgia,236,237,237
157,13,257,50008,00000,00000,1,A,Martin town (pt.),Georgia,337,337,337
157,13,257,76756,00000,00000,1,A,Toccoa city,Georgia,9152,9158,9188
157,13,257,99990,00000,00000,1,F,Balance of Stephens County,Georgia,17059,17068,17103
050,13,259,00000,00000,00000,0,A,Stewart County,Georgia,5314,5295,5341
157,13,259,47980,00000,00000,1,A,Lumpkin city,Georgia,967,962,972
157,13,259,65016,00000,00000,1,A,Richland city,Georgia,1473,1467,1479
157,13,259,99990,00000,00000,1,F,Balance of Stewart County,Georgia,2874,2866,2890
050,13,261,00000,00000,00000,0,A,Sumter County,Georgia,29616,29553,29283
157,13,261,02116,00000,00000,1,A,Americus city,Georgia,16214,16172,15989
157,13,261,02256,00000,00000,1,A,Andersonville city,Georgia,239,238,235
157,13,261,22472,00000,00000,1,A,De Soto city,Georgia,122,122,120
157,13,261,46020,00000,00000,1,A,Leslie city,Georgia,343,342,341
157,13,261,61628,00000,00000,1,A,Plains city,Georgia,559,558,553
157,13,261,99990,00000,00000,1,F,Balance of Sumter County,Georgia,12139,12121,12045
050,13,263,00000,00000,00000,0,A,Talbot County,Georgia,5733,5731,5742
157,13,263,32412,00000,00000,1,A,Geneva town,Georgia,74,74,74
157,13,263,42800,00000,00000,1,A,Junction City town,Georgia,137,137,138
157,13,263,49532,00000,00000,1,A,Manchester city (pt.),Georgia,94,94,94
157,13,263,75244,00000,00000,1,A,Talbotton city,Georgia,739,738,740
157,13,263,83952,00000,00000,1,A,Woodland city,Georgia,303,302,302
157,13,263,99990,00000,00000,1,F,Balance of Talbot County,Georgia,4386,4386,4394
050,13,265,00000,00000,00000,0,A,Taliaferro County,Georgia,1559,1557,1558
157,13,265,20316,00000,00000,1,A,Crawfordville city,Georgia,481,480,481
157,13,265,69896,00000,00000,1,A,Sharon city,Georgia,107,106,106
157,13,265,99990,00000,00000,1,F,Balance of Taliaferro County,Georgia,971,971,971
050,13,267,00000,00000,00000,0,A,Tattnall County,Georgia,22842,22852,23052
157,13,267,17272,00000,00000,1,A,Cobbtown city,Georgia,327,327,326
157,13,267,17832,00000,00000,1,A,Collins city,Georgia,515,515,518
157,13,267,33336,00000,00000,1,A,Glennville city,Georgia,3687,3683,3707
157,13,267,49504,00000,00000,1,A,Manassas city,Georgia,58,58,58
157,13,267,64512,00000,00000,1,A,Reidsville city,Georgia,2424,2425,2446
157,13,267,99990,00000,00000,1,F,Balance of Tattnall County,Georgia,15831,15844,15997
050,13,269,00000,00000,00000,0,A,Taylor County,Georgia,7816,7814,7799
157,13,269,12120,00000,00000,1,A,Butler city,Georgia,1822,1821,1809
157,13,269,64876,00000,00000,1,A,Reynolds city,Georgia,942,941,935
157,13,269,99990,00000,00000,1,F,Balance of Taylor County,Georgia,5052,5052,5055
050,13,271,00000,00000,00000,0,A,Telfair County,Georgia,12477,12461,12414
157,13,271,41708,00000,00000,1,A,Jacksonville city,Georgia,116,115,115
157,13,271,47952,00000,00000,1,A,Lumber City city,Georgia,1023,1024,1021
157,13,271,49100,00000,00000,1,A,McRae-Helena city (pt.),Georgia,5943,5933,5903
157,13,271,51408,00000,00000,1,A,Milan city (pt.),Georgia,288,288,288
157,13,271,69336,00000,00000,1,A,Scotland city (pt.),Georgia,178,177,176
157,13,271,99990,00000,00000,1,F,Balance of Telfair County,Georgia,4929,4924,4911
050,13,273,00000,00000,00000,0,A,Terrell County,Georgia,9185,9153,8964
157,13,273,10860,00000,00000,1,A,Bronwood town,Georgia,334,333,326
157,13,273,21912,00000,00000,1,A,Dawson city,Georgia,4423,4407,4317
157,13,273,59416,00000,00000,1,A,Parrott town,Georgia,117,117,114
157,13,273,68796,00000,00000,1,A,Sasser town,Georgia,288,287,281
157,13,273,99990,00000,00000,1,F,Balance of Terrell County,Georgia,4023,4009,3926
050,13,275,00000,00000,00000,0,A,Thomas County,Georgia,45798,45766,45842
157,13,275,05708,00000,00000,1,A,Barwick city (pt.),Georgia,256,256,256
157,13,275,09460,00000,00000,1,A,Boston city,Georgia,1206,1206,1209
157,13,275,19392,00000,00000,1,A,Coolidge city,Georgia,529,528,531
157,13,275,50680,00000,00000,1,A,Meigs city (pt.),Georgia,887,886,890
157,13,275,57372,00000,00000,1,A,Ochlocknee town,Georgia,666,667,670
157,13,275,59556,00000,00000,1,A,Pavo city (pt.),Georgia,381,380,380
157,13,275,76224,00000,00000,1,A,Thomasville city,Georgia,18912,18898,18867
157,13,275,99990,00000,00000,1,F,Balance of Thomas County,Georgia,22961,22945,23039
050,13,277,00000,00000,00000,0,A,Tift County,Georgia,41344,41348,41212
157,13,277,58184,00000,00000,1,A,Omega city (pt.),Georgia,1270,1270,1265
157,13,277,76476,00000,00000,1,A,Tifton city,Georgia,17205,17240,17235
157,13,277,78100,00000,00000,1,A,Ty Ty city,Georgia,628,626,624
157,13,277,99990,00000,00000,1,F,Balance of Tift County,Georgia,22241,22212,22088
050,13,279,00000,00000,00000,0,A,Toombs County,Georgia,27030,27052,26911
157,13,279,48232,00000,00000,1,A,Lyons city,Georgia,4244,4247,4211
157,13,279,68600,00000,00000,1,A,Santa Claus city,Georgia,205,205,204
157,13,279,79388,00000,00000,1,A,Vidalia city (pt.),Georgia,10624,10628,10573
157,13,279,99990,00000,00000,1,F,Balance of Toombs County,Georgia,11957,11972,11923
050,13,281,00000,00000,00000,0,A,Towns County,Georgia,12493,12539,12875
157,13,281,38124,00000,00000,1,A,Hiawassee city,Georgia,1007,1009,1029
157,13,281,84960,00000,00000,1,A,Young Harris city,Georgia,1319,1320,1327
157,13,281,99990,00000,00000,1,S,Balance of Towns County,Georgia,10167,10210,10519
050,13,283,00000,00000,00000,0,A,Treutlen County,Georgia,6406,6390,6306
157,13,283,71772,00000,00000,1,A,Soperton city,Georgia,2872,2863,2843
157,13,283,99990,00000,00000,1,F,Balance of Treutlen County,Georgia,3534,3527,3463
050,13,285,00000,00000,00000,0,A,Troup County,Georgia,69426,69388,69720
157,13,285,39244,00000,00000,1,A,Hogansville city,Georgia,3247,3238,3209
157,13,285,44340,00000,00000,1,A,LaGrange city,Georgia,30917,30967,31551
157,13,285,82132,00000,00000,1,A,West Point city (pt.),Georgia,2807,2797,2786
157,13,285,99990,00000,00000,1,F,Balance of Troup County,Georgia,32455,32386,32174
050,13,287,00000,00000,00000,0,A,Turner County,Georgia,9006,8971,8966
157,13,287,03236,00000,00000,1,A,Ashburn city,Georgia,4241,4224,4218
157,13,287,63840,00000,00000,1,A,Rebecca town,Georgia,207,206,205
157,13,287,75104,00000,00000,1,A,Sycamore city,Georgia,764,762,764
157,13,287,99990,00000,00000,1,F,Balance of Turner County,Georgia,3794,3779,3779
050,13,289,00000,00000,00000,0,A,Twiggs County,Georgia,8022,7986,7856
157,13,289,01500,00000,00000,1,A,Allentown city (pt.),Georgia,58,58,57
157,13,289,21688,00000,00000,1,A,Danville town (pt.),Georgia,147,147,144
157,13,289,42100,00000,00000,1,A,Jeffersonville city,Georgia,956,951,933
157,13,289,99990,00000,00000,1,F,Balance of Twiggs County,Georgia,6861,6830,6722
050,13,291,00000,00000,00000,0,A,Union County,Georgia,24632,24766,25521
157,13,291,08480,00000,00000,1,A,Blairsville city,Georgia,512,514,526
157,13,291,99990,00000,00000,1,F,Balance of Union County,Georgia,24120,24252,24995
050,13,293,00000,00000,00000,0,A,Upson County,Georgia,27700,27712,27720
157,13,293,76168,00000,00000,1,A,Thomaston city,Georgia,9853,9842,9761
157,13,293,84708,00000,00000,1,A,Yatesville town,Georgia,392,392,389
157,13,293,99990,00000,00000,1,F,Balance of Upson County,Georgia,17455,17478,17570
050,13,295,00000,00000,00000,0,A,Walker County,Georgia,67654,67711,68510
157,13,295,15984,00000,00000,1,A,Chickamauga city,Georgia,2929,2924,3070
157,13,295,30956,00000,00000,1,A,Fort Oglethorpe city (pt.),Georgia,354,354,358
157,13,295,44312,00000,00000,1,A,LaFayette city,Georgia,6875,6914,6968
157,13,295,47336,00000,00000,1,A,Lookout Mountain city,Georgia,1644,1642,1653
157,13,295,67256,00000,00000,1,A,Rossville city,Georgia,3975,3973,3984
157,13,295,99990,00000,00000,1,S,Balance of Walker County,Georgia,51877,51904,52477
050,13,297,00000,00000,00000,0,A,Walton County,Georgia,96673,97135,99853
157,13,297,07640,00000,00000,1,A,Between town,Georgia,400,403,427
157,13,297,33896,00000,00000,1,A,Good Hope city,Georgia,339,342,350
157,13,297,42184,00000,00000,1,A,Jersey city,Georgia,143,143,149
157,13,297,47196,00000,00000,1,A,Loganville city (pt.),Georgia,10958,11027,11453
157,13,297,52192,00000,00000,1,A,Monroe city,Georgia,14901,14965,15264
157,13,297,71660,00000,00000,1,A,Social Circle city (pt.),Georgia,4971,4988,5116
157,13,297,80228,00000,00000,1,A,Walnut Grove city,Georgia,1324,1324,1347
157,13,297,99990,00000,00000,1,F,Balance of Walton County,Georgia,63637,63943,65747
050,13,299,00000,00000,00000,0,A,Ware County,Georgia,36251,36218,36033
157,13,299,80956,00000,00000,1,A,Waycross city (pt.),Georgia,13908,13882,13752
157,13,299,99990,00000,00000,1,F,Balance of Ware County,Georgia,22343,22336,22281
050,13,301,00000,00000,00000,0,A,Warren County,Georgia,5215,5205,5240
157,13,301,12512,00000,00000,1,A,Camak town,Georgia,134,134,135
157,13,301,56560,00000,00000,1,A,Norwood city,Georgia,205,205,206
157,13,301,80592,00000,00000,1,A,Warrenton city,Georgia,1737,1733,1737
157,13,301,99990,00000,00000,1,F,Balance of Warren County,Georgia,3139,3133,3162
050,13,303,00000,00000,00000,0,A,Washington County,Georgia,19988,19927,19785
157,13,303,21800,00000,00000,1,A,Davisboro city,Georgia,1868,1866,1860
157,13,303,22108,00000,00000,1,A,Deepstep town,Georgia,116,115,113
157,13,303,36920,00000,00000,1,A,Harrison town,Georgia,338,336,330
157,13,303,57456,00000,00000,1,A,Oconee city,Georgia,192,192,189
157,13,303,65156,00000,00000,1,A,Riddleville town,Georgia,81,80,79
157,13,303,68208,00000,00000,1,A,Sandersville city,Georgia,5805,5770,5654
157,13,303,75888,00000,00000,1,A,Tennille city,Georgia,1472,1506,1662
157,13,303,99990,00000,00000,1,F,Balance of Washington County,Georgia,10116,10062,9898
050,13,305,00000,00000,00000,0,A,Wayne County,Georgia,30144,30155,30380
157,13,305,42268,00000,00000,1,A,Jesup city,Georgia,9880,9877,9899
157,13,305,57540,00000,00000,1,A,Odum city,Georgia,464,464,469
157,13,305,69448,00000,00000,1,A,Screven city,Georgia,764,763,770
